geo,time,energy_use_per_person,is_forecasted
ton,2013,536.132423960578,True
ton,2014,542.8868750928949,True
ton,2015,536.6502618076456,True
ton,2016,542.4087378862794,True
ton,2017,537.0917420695552,True
ton,2018,542.0011042218019,True
ton,2019,537.4681240253342,True
ton,2020,541.6535780261488,True
ton,2021,537.789006721252,True
ton,2022,541.3572961750903,True
ton,2023,538.0625737798171,True
ton,2024,541.1047024530495,True
tto,1990,4782.47609,False
tto,1991,4715.65904,False
tto,1992,5145.25562,False
tto,1993,4759.58552,False
tto,1994,4796.41728,False
tto,1995,4619.72805,False
tto,1996,5651.92809,False
tto,1997,5812.915,False
tto,1998,6250.90916,False
tto,1999,7068.10234,False
tto,2000,7575.58896,False
tto,2001,8336.82302,False
tto,2002,8990.73442,False
tto,2003,10077.81246,False
tto,2004,10262.12904,False
tto,2005,12423.56831,False
tto,2006,13820.64675,False
tto,2007,14651.43926,False
tto,2008,14167.28346,False
tto,2009,14193.29908,False
tto,2010,15018.90978,False
tto,2011,14838.98829,False
tto,2012,14480.16911,False
tto,2013,14331.49854,False
tto,2014,14611.61822,False
tto,2015,14043.97598,False
tto,2016,12250.99269,False
tto,2017,12330.86332,False
tto,2018,12397.10074,False
tto,2019,12540.30044,False
tto,2020,10738.11726,False
tto,2021,11220.65278,False
tto,2022,11038.40685,False
tto,2023,10886.92833131401,True
tto,2024,10754.669196744584,True
tun,1990,594.31807,False
tun,1991,576.27872,False
tun,1992,627.50982,False
tun,1993,598.68473,False
tun,1994,635.54536,False
tun,1995,633.64728,False
tun,1996,652.84337,False
tun,1997,664.28743,False
tun,1998,714.89307,False
tun,1999,730.20437,False
tun,2000,748.27383,False
tun,2001,781.40012,False
tun,2002,783.69792,False
tun,2003,797.15833,False
tun,2004,832.55467,False
tun,2005,810.83693,False
tun,2006,845.9856,False
tun,2007,865.76446,False
tun,2008,894.30416,False
tun,2009,859.96293,False
tun,2010,955.70705,False
tun,2011,902.90304,False
tun,2012,930.16863,False
tun,2013,935.7971,False
tun,2014,939.76913,False
tun,2015,952.98396,False
tun,2016,955.17649,False
tun,2017,973.95348,False
tun,2018,973.07434,False
tun,2019,950.61426,False
tun,2020,896.51559,False
tun,2021,964.47488,False
tun,2022,956.04112,False
tun,2023,970.5132815625132,True
tun,2024,959.8105711131299,True
tur,1990,918.26189,False
tur,1991,887.16281,False
tur,1992,911.30912,False
tur,1993,955.11855,False
tur,1994,927.18166,False
tur,1995,997.96754,False
tur,1996,1073.1275,False
tur,1997,1109.80579,False
tur,1998,1111.04759,False
tur,1999,1079.91,False
tur,2000,1166.01412,False
tur,2001,1060.57072,False
tur,2002,1107.27991,False
tur,2003,1159.99666,False
tur,2004,1176.7543,False
tur,2005,1211.46562,False
tur,2006,1328.6923,False
tur,2007,1429.92301,False
tur,2008,1385.17802,False
tur,2009,1364.0973,False
tur,2010,1445.41016,False
tur,2011,1515.88034,False
tur,2012,1567.31606,False
tur,2013,1510.79119,False
tur,2014,1543.09096,False
tur,2015,1646.83631,False
tur,2016,1724.54364,False
tur,2017,1828.02987,False
tur,2018,1771.33743,False
tur,2019,1774.19626,False
tur,2020,1762.01062,False
tur,2021,1894.62719,False
tur,2022,1841.55631,False
tur,2023,1849.53592,False
tur,2024,1874.089924471905,True
tza,1990,296.92216,False
tza,1991,297.08806,False
tza,1992,295.74433,False
tza,1993,306.56368,False
tza,1994,353.55612,False
tza,1995,362.11018,False
tza,1996,360.24901,False
tza,1997,356.99714,False
tza,1998,370.34147,False
tza,1999,383.26425,False
tza,2000,393.71558,False
tza,2001,397.13781,False
tza,2002,405.81243,False
tza,2003,410.86495,False
tza,2004,414.65601,False
tza,2005,426.1625,False
tza,2006,429.31373,False
tza,2007,419.16577,False
tza,2008,414.89858,False
tza,2009,414.9321,False
tza,2010,420.66634,False
tza,2011,432.74822,False
tza,2012,424.81152,False
tza,2013,432.00644,False
tza,2014,414.59129,False
tza,2015,419.71959,False
tza,2016,416.3157,False
tza,2017,406.25298,False
tza,2018,402.92486,False
tza,2019,414.54562,False
tza,2020,405.68564,False
tza,2021,404.46879,False
tza,2022,405.14631,False
tza,2023,405.30437069698877,True
tza,2024,405.33824190152717,True
uga,1990,402.07094,False
uga,1991,402.55409,False
uga,1992,403.31893,False
uga,1993,398.84048,False
uga,1994,395.50179,False
uga,1995,398.13684,False
uga,1996,401.19131,False
uga,1997,399.68027,False
uga,1998,395.93217,False
uga,1999,389.81928,False
uga,2000,386.5846,False
uga,2001,386.0926,False
uga,2002,387.32465,False
uga,2003,388.38923,False
uga,2004,388.64981,False
uga,2005,392.29668,False
uga,2006,393.87089,False
uga,2007,396.66305,False
uga,2008,402.69898,False
uga,2009,414.79217,False
uga,2010,421.14295,False
uga,2011,429.27114,False
uga,2012,436.12105,False
uga,2013,449.38217,False
uga,2014,456.03764,False
uga,2015,470.56047,False
uga,2016,473.60421,False
uga,2017,468.55302,False
uga,2018,468.50268,False
uga,2019,455.42131,False
uga,2020,475.32519,False
uga,2021,483.42502,False
uga,2022,482.82162,False
uga,2023,485.13676657730343,True
uga,2024,487.1623469323793,True
ukr,1990,4841.71905,False
ukr,1991,4837.21284,False
ukr,1992,4196.07415,False
ukr,1993,3716.77859,False
ukr,1994,3183.56376,False
ukr,1995,3168.70053,False
ukr,1996,2927.92573,False
ukr,1997,2825.7386,False
ukr,1998,2693.73244,False
ukr,1999,2702.79946,False
ukr,2000,2700.10061,False
ukr,2001,2730.98499,False
ukr,2002,2786.00499,False
ukr,2003,2914.06696,False
ukr,2004,2957.98499,False
ukr,2005,2964.77702,False
ukr,2006,2866.62347,False
ukr,2007,2961.88352,False
ukr,2008,2875.89658,False
ukr,2009,2453.43957,False
ukr,2010,2848.7816,False
ukr,2011,2732.88427,False
ukr,2012,2650.99862,False
ukr,2013,2517.91132,False
ukr,2014,2298.60779,False
ukr,2015,2027.64168,False
ukr,2016,2007.97794,False
ukr,2017,1967.83535,False
ukr,2018,2068.75608,False
ukr,2019,1987.62473,False
ukr,2020,1932.92182,False
ukr,2021,2096.06218,False
ukr,2022,1479.47225,False
ukr,2023,1508.27791,False
ukr,2024,1453.0953490895163,True
ury,1990,724.62316,False
ury,1991,781.65353,False
ury,1992,858.9455,False
ury,1993,796.48973,False
ury,1994,757.03732,False
ury,1995,805.45638,False
ury,1996,884.16196,False
ury,1997,893.5867,False
ury,1998,914.89463,False
ury,1999,994.91262,False
ury,2000,948.5957,False
ury,2001,831.88448,False
ury,2002,772.00835,False
ury,2003,774.97133,False
ury,2004,884.97036,False
ury,2005,916.69861,False
ury,2006,990.48802,False
ury,2007,985.90573,False
ury,2008,1274.16949,False
ury,2009,1254.73629,False
ury,2010,1226.98409,False
ury,2011,1327.77879,False
ury,2012,1407.51757,False
ury,2013,1378.79093,False
ury,2014,1397.55778,False
ury,2015,1491.04897,False
ury,2016,1550.983,False
ury,2017,1512.83819,False
ury,2018,1560.97898,False
ury,2019,1540.78251,False
ury,2020,1531.60056,False
ury,2021,1644.69694,False
ury,2022,1626.06035,False
ury,2023,1619.0553559958287,True
ury,2024,1621.4795707487276,True
usa,1990,7669.45127,False
usa,1991,7629.84715,False
usa,1992,7675.63656,False
usa,1993,7708.10161,False
usa,1994,7755.08252,False
usa,1995,7760.89035,False
usa,1996,7841.59289,False
usa,1997,7825.23664,False
usa,1998,7800.43949,False
usa,1999,7920.05392,False
usa,2000,8055.14549,False
usa,2001,7824.24394,False
usa,2002,7840.46096,False
usa,2003,7791.30392,False
usa,2004,7878.53717,False
usa,2005,7843.39106,False
usa,2006,7694.40658,False
usa,2007,7756.01419,False
usa,2008,7484.83269,False
usa,2009,7053.35847,False
usa,2010,7162.55933,False
usa,2011,7009.64608,False
usa,2012,6820.46062,False
usa,2013,6888.38144,False
usa,2014,6915.64165,False
usa,2015,6789.64733,False
usa,2016,6663.49633,False
usa,2017,6590.8351,False
usa,2018,6738.27272,False
usa,2019,6700.93034,False
usa,2020,6141.53126,False
usa,2021,6445.83409,False
usa,2022,6511.68841,False
usa,2023,6363.50016,False
usa,2024,6368.438027640187,True
uzb,1990,2315.79831,False
uzb,1991,2291.77285,False
uzb,1992,2098.83132,False
uzb,1993,2130.91863,False
uzb,1994,2062.21084,False
uzb,1995,1713.58069,False
uzb,1996,1744.87032,False
uzb,1997,1746.59887,False
uzb,1998,1789.46821,False
uzb,1999,1838.64635,False
uzb,2000,1866.70954,False
uzb,2001,1863.69951,False
uzb,2002,1907.69659,False
uzb,2003,1823.54232,False
uzb,2004,1780.21899,False
uzb,2005,1662.08973,False
uzb,2006,1695.10357,False
uzb,2007,1634.47696,False
uzb,2008,1656.5565,False
uzb,2009,1488.61678,False
uzb,2010,1592.96477,False
uzb,2011,1603.22239,False
uzb,2012,1387.65012,False
uzb,2013,1350.3225,False
uzb,2014,1240.29665,False
uzb,2015,1165.60752,False
uzb,2016,1209.61523,False
uzb,2017,1253.44941,False
uzb,2018,1272.07622,False
uzb,2019,1285.18444,False
uzb,2020,1351.3752,False
uzb,2021,1465.19908,False
uzb,2022,1381.80449,False
uzb,2023,1365.4318026923718,True
uzb,2024,1349.1062753589795,True
vct,1990,263.24457,False
vct,2004,584.92489,False
vct,2005,595.82036,False
vct,2006,624.92188,False
vct,2007,627.62819,False
vct,2013,656.6998114801346,True
vct,2014,685.7068158975391,True
vct,2015,714.6493468756022,True
vct,2016,743.5275477184832,True
vct,2017,772.3415614118214,True
vct,2018,801.091530623444,True
vct,2019,829.7775977040724,True
vct,2020,858.3999046880273,True
vct,2021,886.9585932939317,True
vct,2022,915.4538049254128,True
vct,2023,943.885680671802,True
vct,2024,972.2543613088336,True
ven,1990,1997.56479,False
ven,1991,2037.30183,False
ven,1992,2226.55481,False
ven,1993,2027.59967,False
ven,1994,2299.11785,False
ven,1995,2111.3377,False
ven,1996,2203.62645,False
ven,1997,2149.90771,False
ven,1998,2218.43188,False
ven,1999,2399.16211,False
ven,2000,2391.36796,False
ven,2001,2188.40607,False
ven,2002,2648.88653,False
ven,2003,2432.1263,False
ven,2004,2305.02805,False
ven,2005,2371.58341,False
ven,2006,2375.23206,False
ven,2007,2391.58062,False
ven,2008,2346.77023,False
ven,2009,2234.25825,False
ven,2010,2621.33385,False
ven,2011,2309.22245,False
ven,2012,2309.91543,False
ven,2013,2529.69124,False
ven,2014,2174.61145,False
ven,2015,2090.86986,False
ven,2016,1901.66958,False
ven,2017,1798.7176,False
ven,2018,1384.67692,False
ven,2019,1396.90784,False
ven,2020,1104.64249,False
ven,2021,1317.36867,False
ven,2022,1478.06434,False
ven,2023,1424.1742174967096,True
ven,2024,1444.0477536392448,True
vnm,1990,272.78025,False
vnm,1991,270.74887,False
vnm,1992,276.93321,False
vnm,1993,294.74751,False
vnm,1994,289.677,False
vnm,1995,303.78339,False
vnm,1996,315.96054,False
vnm,1997,335.56568,False
vnm,1998,352.51276,False
vnm,1999,358.07543,False
vnm,2000,372.48674,False
vnm,2001,393.08163,False
vnm,2002,424.57245,False
vnm,2003,441.3315,False
vnm,2004,485.43271,False
vnm,2005,509.24513,False
vnm,2006,515.07504,False
vnm,2007,544.67318,False
vnm,2008,572.09954,False
vnm,2009,615.14215,False
vnm,2010,670.10803,False
vnm,2011,663.57444,False
vnm,2012,664.34731,False
vnm,2013,674.67817,False
vnm,2014,745.63353,False
vnm,2015,679.44592,False
vnm,2016,738.87953,False
vnm,2017,757.47998,False
vnm,2018,885.64684,False
vnm,2019,987.27147,False
vnm,2020,991.28123,False
vnm,2021,962.19952,False
vnm,2022,1023.05714,False
vnm,2023,1049.3125460709623,True
vnm,2024,1075.3867146542043,True
vut,1990,157.4603,False
vut,2004,145.83566,False
vut,2005,142.342,False
vut,2006,143.5697,False
vut,2007,158.1735,False
vut,2013,167.71325570386844,True
vut,2014,171.59458064346407,True
vut,2015,173.17372834434474,True
vut,2016,173.8162170563196,True
vut,2017,174.0776186622523,True
vut,2018,174.18397196980558,True
vut,2019,174.2272426528114,True
vut,2020,174.2448476718829,True
vut,2021,174.25201041291163,True
vut,2022,174.25492463066035,True
vut,2023,174.25611030316378,True
vut,2024,174.25659270338457,True
wsm,1990,255.77336,False
wsm,2004,300.67276,False
wsm,2005,304.8487,False
wsm,2006,303.66152,False
wsm,2007,307.27988,False
wsm,2013,306.9893965457755,True
wsm,2014,307.0192605800563,True
wsm,2015,307.0161903172563,True
wsm,2016,307.01650596495386,True
wsm,2017,307.0164735138331,True
wsm,2018,307.0164768500692,True
wsm,2019,307.0164765070773,True
wsm,2020,307.0164765423396,True
wsm,2021,307.01647653871436,True
wsm,2022,307.0164765390871,True
wsm,2023,307.01647653904877,True
wsm,2024,307.0164765390527,True
yem,1990,180.98157,False
yem,1991,211.97568,False
yem,1992,222.8815,False
yem,1993,185.80638,False
yem,1994,186.96632,False
yem,1995,204.13977,False
yem,1996,201.53184,False
yem,1997,207.42546,False
yem,1998,214.7488,False
yem,1999,234.96099,False
yem,2000,241.8845,False
yem,2001,260.29125,False
yem,2002,244.76588,False
yem,2003,264.07055,False
yem,2004,279.89133,False
yem,2005,289.03075,False
yem,2006,299.54292,False
yem,2007,283.81295,False
yem,2008,289.81153,False
yem,2009,311.08056,False
yem,2010,291.862,False
yem,2011,240.19243,False
yem,2012,210.82776,False
yem,2013,281.95318,False
yem,2014,259.81594,False
yem,2015,119.99409,False
yem,2016,83.36953,False
yem,2017,71.96503,False
yem,2018,93.94088,False
yem,2019,92.67747,False
yem,2020,77.5877,False
yem,2021,71.34207,False
yem,2022,68.94953,False
yem,2023,76.67368812185504,True
yem,2024,73.19164503750586,True
zaf,1990,2238.59315,False
zaf,1991,2247.25101,False
zaf,1992,2104.60311,False
zaf,1993,2197.40026,False
zaf,1994,2255.9549,False
zaf,1995,2357.97345,False
zaf,1996,2395.08883,False
zaf,1997,2418.36525,False
zaf,1998,2434.78353,False
zaf,1999,2365.7013,False
zaf,2000,2269.37063,False
zaf,2001,2180.26593,False
zaf,2002,2072.05766,False
zaf,2003,2300.85053,False
zaf,2004,2478.00379,False
zaf,2005,2374.4355,False
zaf,2006,2397.99082,False
zaf,2007,2576.78504,False
zaf,2008,2738.08467,False
zaf,2009,2735.00619,False
zaf,2010,2518.4419,False
zaf,2011,2536.41418,False
zaf,2012,2394.39799,False
zaf,2013,2341.17923,False
zaf,2014,2438.67892,False
zaf,2015,2257.19468,False
zaf,2016,2311.76902,False
zaf,2017,2283.45815,False
zaf,2018,2184.87778,False
zaf,2019,2231.91075,False
zaf,2020,2037.46194,False
zaf,2021,2124.62297,False
zaf,2022,1938.30645,False
zaf,2023,1938.50916,False
zaf,2024,1968.2945952790333,True
zmb,1990,698.49405,False
zmb,1991,700.49673,False
zmb,1992,694.52924,False
zmb,1993,679.24546,False
zmb,1994,668.07636,False
zmb,1995,663.32497,False
zmb,1996,641.70756,False
zmb,1997,652.33161,False
zmb,1998,641.72023,False
zmb,1999,629.0619,False
zmb,2000,595.5679,False
zmb,2001,596.34993,False
zmb,2002,603.81779,False
zmb,2003,611.08662,False
zmb,2004,611.62904,False
zmb,2005,607.94241,False
zmb,2006,604.4422,False
zmb,2007,597.39963,False
zmb,2008,616.78524,False
zmb,2009,619.98995,False
zmb,2010,629.0829,False
zmb,2011,646.07917,False
zmb,2012,662.33099,False
zmb,2013,671.71253,False
zmb,2014,682.74163,False
zmb,2015,686.58902,False
zmb,2016,683.71423,False
zmb,2017,702.72484,False
zmb,2018,726.48022,False
zmb,2019,741.61689,False
zmb,2020,759.02272,False
zmb,2021,769.93282,False
zmb,2022,800.67487,False
zmb,2023,816.9348460597739,True
zmb,2024,832.4300058747482,True
zwe,1990,917.21633,False
zwe,1991,947.26741,False
zwe,1992,950.927,False
zwe,1993,896.55006,False
zwe,1994,889.06885,False
zwe,1995,896.80281,False
zwe,1996,878.32434,False
zwe,1997,853.41337,False
zwe,1998,856.36441,False
zwe,1999,898.60375,False
zwe,2000,555.92069,False
zwe,2001,540.27061,False
zwe,2002,519.5818,False
zwe,2003,477.2008,False
zwe,2004,449.27202,False
zwe,2005,479.1906,False
zwe,2006,494.38377,False
zwe,2007,472.96646,False
zwe,2008,416.06149,False
zwe,2009,417.99336,False
zwe,2010,420.02858,False
zwe,2011,444.80696,False
zwe,2012,454.70802,False
zwe,2013,462.86528,False
zwe,2014,460.33202,False
zwe,2015,453.57954,False
zwe,2016,423.18551,False
zwe,2017,416.19623,False
zwe,2018,445.1751,False
zwe,2019,412.16542,False
zwe,2020,373.55725,False
zwe,2021,405.51856,False
zwe,2022,416.58688,False
zwe,2023,416.0720971513797,True
zwe,2024,416.05986876201683,True
