geo,time,life_expectancy_at_birth_data_from_ihme,is_forecasted
mwi,2017,63.04933514302637,True
mwi,2018,64.41280193780132,True
mwi,2019,65.7479431050623,True
mwi,2020,67.05534710151187,True
mwi,2021,68.33559015883509,True
mwi,2022,69.58923653767076,True
mwi,2023,70.81683877630647,True
mwi,2024,72.01893793420699,True
mys,1990,72.1,False
mys,1991,72.4,False
mys,1992,72.6,False
mys,1993,72.8,False
mys,1994,72.8,False
mys,1995,72.8,False
mys,1996,73.1,False
mys,1997,73.2,False
mys,1998,73.4,False
mys,1999,73.4,False
mys,2000,73.8,False
mys,2001,74.0,False
mys,2002,74.1,False
mys,2003,74.1,False
mys,2004,74.2,False
mys,2005,74.4,False
mys,2006,74.6,False
mys,2007,74.6,False
mys,2008,74.5,False
mys,2009,74.3,False
mys,2010,74.3,False
mys,2011,74.4,False
mys,2012,74.5,False
mys,2013,74.7,False
mys,2014,74.76878173925081,True
mys,2015,74.83608865091908,True
mys,2016,74.90195235846217,True
mys,2017,74.96640380726288,True
mys,2018,75.02947327916883,True
mys,2019,75.09119040672006,True
mys,2020,75.15158418707159,True
mys,2021,75.21068299561743,True
mys,2022,75.26851459932244,True
mys,2023,75.3251061697684,True
mys,2024,75.38048429592025,True
nam,1990,62.3,False
nam,1991,62.4,False
nam,1992,62.4,False
nam,1993,62.2,False
nam,1994,61.7,False
nam,1995,60.9,False
nam,1996,59.9,False
nam,1997,58.8,False
nam,1998,57.6,False
nam,1999,56.4,False
nam,2000,55.0,False
nam,2001,53.9,False
nam,2002,53.0,False
nam,2003,52.2,False
nam,2004,51.8,False
nam,2005,51.9,False
nam,2006,53.2,False
nam,2007,55.4,False
nam,2008,57.2,False
nam,2009,58.5,False
nam,2010,59.5,False
nam,2011,60.0,False
nam,2012,60.4,False
nam,2013,60.6,False
nam,2014,60.532507509451456,True
nam,2015,60.477263662250444,True
nam,2016,60.43204555533567,True
nam,2017,60.395033701589924,True
nam,2018,60.36473881728001,True
nam,2019,60.33994189622722,True
nam,2020,60.31964515941157,True
nam,2021,60.30303190631912,True
nam,2022,60.28943365252982,True
nam,2023,60.278303231227675,True
nam,2024,60.26919277629111,True
ner,1990,47.0,False
ner,1991,47.5,False
ner,1992,48.0,False
ner,1993,48.6,False
ner,1994,49.2,False
ner,1995,49.9,False
ner,1996,50.7,False
ner,1997,51.3,False
ner,1998,51.9,False
ner,1999,52.4,False
ner,2000,53.0,False
ner,2001,53.7,False
ner,2002,54.5,False
ner,2003,55.4,False
ner,2004,56.3,False
ner,2005,57.3,False
ner,2006,58.3,False
ner,2007,59.1,False
ner,2008,59.7,False
ner,2009,60.3,False
ner,2010,60.7,False
ner,2011,61.0,False
ner,2012,61.3,False
ner,2013,61.6,False
ner,2014,61.89237268113536,True
ner,2015,62.17635098073397,True
ner,2016,62.45217591187923,True
ner,2017,62.72008156787063,True
ner,2018,62.9802953208993,True
ner,2019,63.23303801501935,True
ner,2020,63.47852415357877,True
ner,2021,63.716962081268925,True
ner,2022,63.94855416094725,True
ner,2023,64.17349694538308,True
ner,2024,64.39198134407246,True
nga,1990,55.4,False
nga,1991,55.4,False
nga,1992,55.5,False
nga,1993,55.5,False
nga,1994,55.5,False
nga,1995,55.6,False
nga,1996,55.6,False
nga,1997,55.6,False
nga,1998,55.6,False
nga,1999,55.7,False
nga,2000,55.8,False
nga,2001,55.9,False
nga,2002,56.1,False
nga,2003,56.3,False
nga,2004,56.5,False
nga,2005,56.9,False
nga,2006,57.2,False
nga,2007,57.7,False
nga,2008,58.0,False
nga,2009,58.5,False
nga,2010,58.8,False
nga,2011,59.1,False
nga,2012,59.5,False
nga,2013,60.1,False
nga,2014,60.58155707660004,True
nga,2015,61.05536249913708,True
nga,2016,61.52154104646629,True
nga,2017,61.98021548886986,True
nga,2018,62.43150662038918,True
nga,2019,62.87553329063646,True
nga,2020,63.312412436094355,True
nga,2021,63.742259110911725,True
nga,2022,64.16518651720367,True
nga,2023,64.58130603486383,True
nga,2024,64.99072725089684,True
nic,1990,70.9,False
nic,1991,71.4,False
nic,1992,71.6,False
nic,1993,72.0,False
nic,1994,72.3,False
nic,1995,72.5,False
nic,1996,72.8,False
nic,1997,73.1,False
nic,1998,71.6,False
nic,1999,73.6,False
nic,2000,73.9,False
nic,2001,74.1,False
nic,2002,74.2,False
nic,2003,74.3,False
nic,2004,74.4,False
nic,2005,74.6,False
nic,2006,74.8,False
nic,2007,75.0,False
nic,2008,75.2,False
nic,2009,75.5,False
nic,2010,75.8,False
nic,2011,76.0,False
nic,2012,76.2,False
nic,2013,76.4,False
nic,2014,76.35948075905472,True
nic,2015,76.37419826221746,True
nic,2016,76.36885253277407,True
nic,2017,76.37079422240484,True
nic,2018,76.3700889568911,True
nic,2019,76.37034512524932,True
nic,2020,76.37025207911779,True
nic,2021,76.37028587557357,True
nic,2022,76.37027359993778,True
nic,2023,76.37027805872586,True
nic,2024,76.37027643919336,True
nld,1990,77.0,False
nld,1991,77.2,False
nld,1992,77.3,False
nld,1993,77.3,False
nld,1994,77.5,False
nld,1995,77.6,False
nld,1996,77.7,False
nld,1997,78.0,False
nld,1998,78.0,False
nld,1999,78.1,False
nld,2000,78.1,False
nld,2001,78.3,False
nld,2002,78.5,False
nld,2003,78.7,False
nld,2004,79.1,False
nld,2005,79.5,False
nld,2006,79.9,False
nld,2007,80.1,False
nld,2008,80.3,False
nld,2009,80.4,False
nld,2010,80.5,False
nld,2011,80.6,False
nld,2012,80.6,False
nld,2013,80.6,False
nld,2014,80.61039200896089,True
nld,2015,80.61975289821144,True
nld,2016,80.62818497788834,True
nld,2017,80.63578040667446,True
nld,2018,80.64262219905021,True
nld,2019,80.64878513260288,True
nld,2020,80.65433656531066,True
nld,2021,80.65933717173382,True
nld,2022,80.66384160615927,True
nld,2023,80.66789909994623,True
nld,2024,80.67155399960205,True
nor,1990,76.8,False
nor,1991,77.1,False
nor,1992,77.3,False
nor,1993,77.6,False
nor,1994,77.8,False
nor,1995,78.0,False
nor,1996,78.1,False
nor,1997,78.2,False
nor,1998,78.3,False
nor,1999,78.5,False
nor,2000,78.7,False
nor,2001,78.9,False
nor,2002,79.2,False
nor,2003,79.5,False
nor,2004,79.7,False
nor,2005,80.1,False
nor,2006,80.4,False
nor,2007,80.6,False
nor,2008,80.7,False
nor,2009,80.8,False
nor,2010,80.9,False
nor,2011,81.1,False
nor,2012,81.3,False
nor,2013,81.4,False
nor,2014,81.51947357256071,True
nor,2015,81.63444845969993,True
nor,2016,81.74509405595474,True
nor,2017,81.85157337744137,True
nor,2018,81.95404330202962,True
nor,2019,82.05265480047385,True
nor,2020,82.14755315884085,True
nor,2021,82.23887819256241,True
nor,2022,82.32676445242782,True
nor,2023,82.41134142281999,True
nor,2024,82.49273371248701,True
npl,1990,58.5,False
npl,1991,59.1,False
npl,1992,59.8,False
npl,1993,60.3,False
npl,1994,61.1,False
npl,1995,61.7,False
npl,1996,62.4,False
npl,1997,63.1,False
npl,1998,63.7,False
npl,1999,64.3,False
npl,2000,64.9,False
npl,2001,65.5,False
npl,2002,65.7,False
npl,2003,66.4,False
npl,2004,66.8,False
npl,2005,67.3,False
npl,2006,67.8,False
npl,2007,68.2,False
npl,2008,68.6,False
npl,2009,69.0,False
npl,2010,69.5,False
npl,2011,69.9,False
npl,2012,70.3,False
npl,2013,70.6,False
npl,2014,70.98651777095226,True
npl,2015,71.37201546751297,True
npl,2016,71.75649578180092,True
npl,2017,72.13996139883007,True
npl,2018,72.52241499652821,True
npl,2019,72.90385924575575,True
npl,2020,73.2842968103243,True
npl,2021,73.6637303470153,True
npl,2022,74.04216250559857,True
npl,2023,74.41959592885082,True
npl,2024,74.79603325257412,True
nzl,1990,75.4,False
nzl,1991,75.8,False
nzl,1992,76.1,False
nzl,1993,76.5,False
nzl,1994,76.7,False
nzl,1995,76.9,False
nzl,1996,77.1,False
nzl,1997,77.4,False
nzl,1998,77.8,False
nzl,1999,78.1,False
nzl,2000,78.5,False
nzl,2001,78.8,False
nzl,2002,79.0,False
nzl,2003,79.3,False
nzl,2004,79.5,False
nzl,2005,79.8,False
nzl,2006,80.0,False
nzl,2007,80.1,False
nzl,2008,80.2,False
nzl,2009,80.3,False
nzl,2010,80.5,False
nzl,2011,80.6,False
nzl,2012,80.6,False
nzl,2013,80.6,False
nzl,2014,80.6173751621825,True
nzl,2015,80.63434738861393,True
nzl,2016,80.6509260235075,True
nzl,2017,80.66712019438096,True
nzl,2018,80.68293881708198,True
nzl,2019,80.69839060069671,True
nzl,2020,80.71348405234478,True
nzl,2021,80.72822748186287,True
nzl,2022,80.7426290063798,True
nzl,2023,80.7566965547855,True
nzl,2024,80.77043787209634,True
omn,1990,70.7,False
omn,1991,71.1,False
omn,1992,71.4,False
omn,1993,71.7,False
omn,1994,72.0,False
omn,1995,72.3,False
omn,1996,72.6,False
omn,1997,72.9,False
omn,1998,73.2,False
omn,1999,73.4,False
omn,2000,73.7,False
omn,2001,73.9,False
omn,2002,74.0,False
omn,2003,74.1,False
omn,2004,74.2,False
omn,2005,74.3,False
omn,2006,74.3,False
omn,2007,74.3,False
omn,2008,74.6,False
omn,2009,74.8,False
omn,2010,75.0,False
omn,2011,75.2,False
omn,2012,75.4,False
omn,2013,75.5,False
omn,2014,75.6322527360272,True
omn,2015,75.76178448214316,True
omn,2016,75.88865122044942,True
omn,2017,76.01290778126241,True
omn,2018,76.13460786681046,True
omn,2019,76.25380407444322,True
omn,2020,76.37054791936374,True
omn,2021,76.48488985689264,True
omn,2022,76.59687930427431,True
omn,2023,76.70656466203452,True
omn,2024,76.81399333489853,True
pak,1990,62.3,False
pak,1991,62.4,False
pak,1992,62.3,False
pak,1993,62.3,False
pak,1994,62.2,False
pak,1995,62.1,False
pak,1996,62.2,False
pak,1997,62.2,False
pak,1998,62.3,False
pak,1999,62.5,False
pak,2000,62.6,False
pak,2001,62.7,False
pak,2002,62.9,False
pak,2003,63.0,False
pak,2004,63.2,False
pak,2005,62.6,False
pak,2006,63.6,False
pak,2007,63.8,False
pak,2008,64.1,False
pak,2009,64.4,False
pak,2010,64.7,False
pak,2011,65.0,False
pak,2012,65.3,False
pak,2013,65.7,False
pak,2014,65.9202788825078,True
pak,2015,66.13316243162295,True
pak,2016,66.33889892786769,True
pak,2017,66.5377283163432,True
pak,2018,66.72988248657131,True
pak,2019,66.91558554294117,True
pak,2020,67.09505406607637,True
pak,2021,67.26849736542724,True
pak,2022,67.436117723383,True
pak,2023,67.59811063118846,True
pak,2024,67.7546650169403,True
pan,1990,75.2,False
pan,1991,75.2,False
pan,1992,75.3,False
pan,1993,75.5,False
pan,1994,75.6,False
pan,1995,75.8,False
pan,1996,76.0,False
pan,1997,76.2,False
pan,1998,76.4,False
pan,1999,76.7,False
pan,2000,76.9,False
pan,2001,77.1,False
pan,2002,77.2,False
pan,2003,77.2,False
pan,2004,77.2,False
pan,2005,77.2,False
pan,2006,77.2,False
pan,2007,77.1,False
pan,2008,77.1,False
pan,2009,77.1,False
pan,2010,77.2,False
pan,2011,77.4,False
pan,2012,77.6,False
pan,2013,77.8,False
pan,2014,77.97642691381317,True
pan,2015,78.13245386313014,True
pan,2016,78.27043966352188,True
pan,2017,78.3924703844525,True
pan,2018,78.50039088647927,True
pan,2019,78.59583271185645,True
pan,2020,78.6802387501926,True
pan,2021,78.7548850520571,True
pan,2022,78.8209001203139,True
pan,2023,78.87928197082886,True
pan,2024,78.93091322047468,True
per,1990,69.4,False
per,1991,69.7,False
per,1992,70.0,False
per,1993,70.3,False
per,1994,70.8,False
per,1995,71.2,False
per,1996,71.8,False
per,1997,72.3,False
per,1998,73.0,False
per,1999,73.6,False
per,2000,74.3,False
per,2001,74.7,False
per,2002,75.2,False
per,2003,75.6,False
per,2004,75.9,False
per,2005,76.2,False
per,2006,76.5,False
per,2007,76.6,False
per,2008,76.8,False
per,2009,76.7,False
per,2010,76.8,False
per,2011,76.8,False
per,2012,76.9,False
per,2013,77.1,False
per,2014,77.24801447045333,True
per,2015,77.39060036725579,True
per,2016,77.52795678858874,True
per,2017,77.66027553051546,True
per,2018,77.78774135479338,True
per,2019,77.91053224686405,True
per,2020,78.02881966438105,True
per,2021,78.14276877662292,True
per,2022,78.2525386951254,True
per,2023,78.358282695855,True
per,2024,78.46014843323412,True
phl,1990,68.3,False
phl,1991,68.5,False
phl,1992,68.6,False
phl,1993,68.6,False
phl,1994,68.7,False
phl,1995,68.8,False
phl,1996,68.9,False
phl,1997,69.0,False
phl,1998,69.1,False
phl,1999,69.1,False
phl,2000,69.0,False
phl,2001,69.0,False
phl,2002,68.9,False
phl,2003,68.9,False
phl,2004,68.9,False
phl,2005,69.0,False
phl,2006,69.1,False
phl,2007,69.3,False
phl,2008,69.4,False
phl,2009,69.5,False
phl,2010,69.7,False
phl,2011,69.8,False
phl,2012,69.9,False
phl,2013,70.0,False
phl,2014,70.08510496543954,True
phl,2015,70.1601935638438,True
phl,2016,70.22644466424903,True
phl,2017,70.28489838955726,True
phl,2018,70.33647244616175,True
phl,2019,70.38197653166903,True
phl,2020,70.42212504691443,True
phl,2021,70.4575483118464,True
phl,2022,70.48880246136524,True
phl,2023,70.51637817647854,True
phl,2024,70.54070838784939,True
png,1990,55.7,False
png,1991,55.7,False
png,1992,55.8,False
png,1993,56.0,False
png,1994,56.2,False
png,1995,56.3,False
png,1996,56.5,False
png,1997,56.6,False
png,1998,56.2,False
png,1999,56.8,False
png,2000,56.9,False
png,2001,56.9,False
png,2002,57.0,False
png,2003,57.1,False
png,2004,57.2,False
png,2005,57.3,False
png,2006,57.5,False
png,2007,57.8,False
png,2008,58.2,False
png,2009,58.4,False
png,2010,58.7,False
png,2011,59.1,False
png,2012,59.4,False
png,2013,59.8,False
png,2014,60.064206013340886,True
png,2015,60.32454046971831,True
png,2016,60.58106010119953,True
png,2017,60.833820808525445,True
png,2018,61.08287767329242,True
png,2019,61.328284969955725,True
png,2020,61.57009617765698,True
png,2021,61.80836399187834,True
png,2022,62.0431403359259,True
png,2023,62.274476372244806,True
png,2024,62.50242251356857,True
pol,1990,70.8,False
pol,1991,70.7,False
pol,1992,71.1,False
pol,1993,71.7,False
pol,1994,71.8,False
pol,1995,72.0,False
pol,1996,72.4,False
pol,1997,72.7,False
pol,1998,73.0,False
pol,1999,73.2,False
pol,2000,73.8,False
pol,2001,74.3,False
pol,2002,74.6,False
pol,2003,74.9,False
pol,2004,75.0,False
pol,2005,75.0,False
pol,2006,75.0,False
pol,2007,75.1,False
pol,2008,75.3,False
pol,2009,75.6,False
pol,2010,76.1,False
pol,2011,76.5,False
pol,2012,76.7,False
pol,2013,76.9,False
pol,2014,77.06037600915776,True
pol,2015,77.14326056706267,True
pol,2016,77.18609646237624,True
pol,2017,77.20823465040182,True
pol,2018,77.21967597468063,True
pol,2019,77.2255890106121,True
pol,2020,77.22864495003614,True
pol,2021,77.23022430214421,True
pol,2022,77.23104053333702,True
pol,2023,77.23146237299945,True
pol,2024,77.23168038561936,True
prk,1990,67.9,False
prk,1991,68.2,False
prk,1992,68.4,False
prk,1993,68.6,False
prk,1994,68.8,False
prk,1995,62.4,False
prk,1996,62.6,False
prk,1997,62.7,False
prk,1998,62.8,False
prk,1999,63.0,False
prk,2000,63.2,False
prk,2001,63.3,False
prk,2002,63.5,False
prk,2003,69.8,False
prk,2004,69.9,False
prk,2005,70.1,False
prk,2006,70.2,False
prk,2007,70.3,False
prk,2008,70.6,False
prk,2009,70.7,False
prk,2010,70.8,False
prk,2011,71.0,False
prk,2012,71.1,False
prk,2013,71.2,False
prk,2014,71.19984533226094,True
prk,2015,71.1998010513287,True
prk,2016,71.19978837382419,True
prk,2017,71.19978474429084,True
prk,2018,71.1997837051658,True
prk,2019,71.19978340766727,True
prk,2020,71.19978332249428,True
prk,2021,71.19978329810951,True
prk,2022,71.19978329112821,True
prk,2023,71.19978328912948,True
prk,2024,71.19978328855726,True
prt,1990,74.3,False
prt,1991,74.3,False
prt,1992,74.5,False
prt,1993,74.9,False
prt,1994,75.3,False
prt,1995,75.5,False
prt,1996,75.5,False
prt,1997,75.8,False
prt,1998,76.1,False
prt,1999,76.3,False
prt,2000,76.7,False
prt,2001,76.9,False
prt,2002,77.2,False
prt,2003,77.6,False
prt,2004,78.0,False
prt,2005,78.4,False
prt,2006,78.7,False
prt,2007,79.0,False
prt,2008,79.2,False
prt,2009,79.3,False
prt,2010,79.5,False
prt,2011,79.7,False
prt,2012,79.8,False
prt,2013,79.8,False
prt,2014,79.82183605452771,True
prt,2015,79.8413697259358,True
prt,2016,79.8588437763965,True
prt,2017,79.87447537135495,True
prt,2018,79.8884587784359,True
prt,2019,79.90096778177892,True
prt,2020,79.91215784180717,True
prt,2021,79.92216802727137,True
prt,2022,79.93112274357983,True
prt,2023,79.93913327889427,True
prt,2024,79.946299187206,True
pry,1990,74.2,False
pry,1991,74.2,False
pry,1992,74.1,False
pry,1993,73.9,False
pry,1994,73.9,False
pry,1995,73.9,False
pry,1996,73.9,False
pry,1997,74.0,False
pry,1998,74.1,False
pry,1999,74.1,False
pry,2000,74.1,False
pry,2001,74.1,False
pry,2002,74.0,False
pry,2003,73.8,False
pry,2004,73.6,False
pry,2005,73.5,False
pry,2006,73.5,False
pry,2007,73.6,False
pry,2008,73.6,False
pry,2009,73.5,False
pry,2010,73.4,False
pry,2011,73.5,False
pry,2012,73.6,False
pry,2013,73.7,False
pry,2014,73.76857229716609,True
pry,2015,73.78905761344271,True
pry,2016,73.795177405258,True
pry,2017,73.79700563438352,True
pry,2018,73.7975518003049,True
pry,2019,73.79771496213704,True
pry,2020,73.79776370516991,True
pry,2021,73.79777826668362,True
pry,2022,73.79778261679621,True
pry,2023,73.79778391635064,True
pry,2024,73.79778430458006,True
pse,1990,70.3,False
pse,1991,70.6,False
pse,1992,70.9,False
pse,1993,71.3,False
pse,1994,71.9,False
pse,1995,72.2,False
pse,1996,72.5,False
pse,1997,72.9,False
pse,1998,73.3,False
pse,1999,73.6,False
pse,2000,73.5,False
pse,2001,73.6,False
pse,2002,73.5,False
pse,2003,73.7,False
pse,2004,73.6,False
pse,2005,73.7,False
pse,2006,73.3,False
pse,2007,73.7,False
pse,2008,73.5,False
pse,2009,73.6,False
pse,2010,74.0,False
pse,2011,74.1,False
pse,2012,74.3,False
pse,2013,74.6,False
pse,2014,74.77588004463779,True
pse,2015,74.94311420197327,True
pse,2016,75.10212748467765,True
pse,2017,75.25332401342087,True
pse,2018,75.39708804316231,True
pse,2019,75.53378493970682,True
pse,2020,75.66376210825521,True
pse,2021,75.7873498763093,True
pse,2022,75.90486233317519,True
pse,2023,76.0165981281983,True
pse,2024,76.12284122975898,True
qat,1990,77.0,False
qat,1991,77.0,False
qat,1992,77.0,False
qat,1993,77.0,False
qat,1994,77.0,False
qat,1995,77.0,False
qat,1996,77.0,False
qat,1997,77.1,False
qat,1998,77.1,False
qat,1999,77.1,False
qat,2000,77.2,False
qat,2001,77.3,False
qat,2002,77.5,False
qat,2003,77.9,False
qat,2004,78.3,False
qat,2005,78.8,False
qat,2006,79.3,False
qat,2007,79.9,False
qat,2008,80.4,False
qat,2009,80.9,False
qat,2010,81.3,False
qat,2011,81.6,False
qat,2012,81.7,False
qat,2013,81.8,False
qat,2014,81.89547722885678,True
qat,2015,81.98365938516827,True
qat,2016,82.06510385925756,True
qat,2017,82.14032545325274,True
qat,2018,82.20979963509807,True
qat,2019,82.27396554393782,True
qat,2020,82.33322876586966,True
qat,2021,82.3879638976125,True
qat,2022,82.43851691429374,True
qat,2023,82.48520735632249,True
qat,2024,82.52833034917148,True
rou,1990,69.8,False
rou,1991,70.3,False
rou,1992,70.1,False
rou,1993,69.8,False
rou,1994,69.4,False
rou,1995,69.3,False
rou,1996,69.0,False
rou,1997,69.1,False
rou,1998,69.8,False
rou,1999,70.5,False
rou,2000,70.8,False
rou,2001,70.9,False
rou,2002,71.2,False
rou,2003,71.6,False
rou,2004,72.0,False
rou,2005,72.6,False
rou,2006,73.0,False
rou,2007,73.3,False
rou,2008,73.4,False
rou,2009,73.5,False
rou,2010,74.0,False
rou,2011,74.9,False
rou,2012,75.6,False
rou,2013,76.0,False
rou,2014,76.24536493010982,True
rou,2015,76.40327864269531,True
rou,2016,76.50490987667554,True
rou,2017,76.5703184314567,True
rou,2018,76.61241453588255,True
rou,2019,76.63950704715667,True
rou,2020,76.65694343888813,True
rou,2021,76.6681652763006,True
rou,2022,76.67538750649885,True
rou,2023,76.68003564094595,True
rou,2024,76.68302712048138,True
rus,1990,69.6,False
rus,1991,69.4,False
rus,1992,68.0,False
rus,1993,65.2,False
rus,1994,63.6,False
rus,1995,64.2,False
rus,1996,65.9,False
rus,1997,67.4,False
rus,1998,67.6,False
rus,1999,66.2,False
rus,2000,65.4,False
rus,2001,65.1,False
rus,2002,64.9,False
rus,2003,64.8,False
rus,2004,65.0,False
rus,2005,64.8,False
rus,2006,66.1,False
rus,2007,67.2,False
rus,2008,67.6,False
rus,2009,68.3,False
rus,2010,68.7,False
rus,2011,69.4,False
rus,2012,70.4,False
rus,2013,71.3,False
rus,2014,71.83585186200308,True
rus,2015,72.04654139917581,True
rus,2016,72.12938160971073,True
rus,2017,72.16195323416612,True
rus,2018,72.17475994618209,True
rus,2019,72.17979536812994,True
rus,2020,72.18177522636064,True
rus,2021,72.18255367922005,True
rus,2022,72.1828597561123,True
rus,2023,72.18298010131089,True
rus,2024,72.18302741937767,True
rwa,1990,49.4,False
rwa,1991,48.9,False
rwa,1992,48.3,False
rwa,1993,47.6,False
rwa,1994,15.6,False
rwa,1995,42.0,False
rwa,1996,45.2,False
rwa,1997,36.3,False
rwa,1998,44.8,False
rwa,1999,48.1,False
rwa,2000,50.0,False
rwa,2001,51.2,False
rwa,2002,52.7,False
rwa,2003,54.2,False
rwa,2004,55.7,False
rwa,2005,57.3,False
rwa,2006,59.3,False
rwa,2007,61.0,False
rwa,2008,62.2,False
rwa,2009,62.9,False
rwa,2010,63.7,False
rwa,2011,64.3,False
rwa,2012,64.7,False
rwa,2013,65.3,False
rwa,2014,64.70234579877025,True
rwa,2015,64.74753828796534,True
rwa,2016,64.74412099235285,True
rwa,2017,64.74437939611664,True
rwa,2018,64.74435985654128,True
rwa,2019,64.7443613340546,True
rwa,2020,64.74436122233028,True
rwa,2021,64.74436123077848,True
rwa,2022,64.74436123013966,True
rwa,2023,64.74436123018796,True
rwa,2024,64.74436123018431,True
sau,1990,72.9,False
sau,1991,73.2,False
sau,1992,73.5,False
sau,1993,73.8,False
sau,1994,74.1,False
sau,1995,74.4,False
sau,1996,74.7,False
sau,1997,75.0,False
sau,1998,75.4,False
sau,1999,75.7,False
sau,2000,76.1,False
sau,2001,76.4,False
sau,2002,76.6,False
sau,2003,76.8,False
sau,2004,77.0,False
sau,2005,77.2,False
sau,2006,77.4,False
sau,2007,77.4,False
sau,2008,77.5,False
sau,2009,77.6,False
sau,2010,77.7,False
sau,2011,77.8,False
sau,2012,77.8,False
sau,2013,77.9,False
sau,2014,77.97385858255893,True
sau,2015,78.04655674664293,True
sau,2016,78.11811272399962,True
sau,2017,78.18854445993114,True
sau,2018,78.25786961779461,True
sau,2019,78.32610558343187,True
sau,2020,78.3932694695296,True
sau,2021,78.45937811991097,True
sau,2022,78.52444811375983,True
sau,2023,78.58849576977862,True
sau,2024,78.6515371502808,True
sdn,1990,61.3,False
sdn,1991,61.6,False
sdn,1992,61.8,False
sdn,1993,62.0,False
sdn,1994,62.6,False
sdn,1995,62.8,False
sdn,1996,62.9,False
sdn,1997,63.2,False
sdn,1998,63.4,False
sdn,1999,64.1,False
sdn,2000,64.4,False
sdn,2001,64.7,False
sdn,2002,65.2,False
sdn,2003,65.3,False
sdn,2004,65.6,False
sdn,2005,66.3,False
sdn,2006,66.6,False
sdn,2007,67.0,False
sdn,2008,67.4,False
sdn,2009,67.6,False
sdn,2010,68.0,False
sdn,2011,68.2,False
sdn,2012,68.6,False
sdn,2013,68.9,False
sdn,2014,69.22694725520043,True
sdn,2015,69.55387769171767,True
sdn,2016,69.88079131041692,True
sdn,2017,70.20768811216331,True
sdn,2018,70.53456809782192,True
sdn,2019,70.8614312682578,True
sdn,2020,71.18827762433597,True
sdn,2021,71.51510716692137,True
sdn,2022,71.8419198968789,True
sdn,2023,72.16871581507345,True
sdn,2024,72.49549492236984,True
sen,1990,58.1,False
sen,1991,58.3,False
sen,1992,58.5,False
sen,1993,58.6,False
sen,1994,58.7,False
sen,1995,58.8,False
sen,1996,59.0,False
sen,1997,59.0,False
sen,1998,59.2,False
sen,1999,59.6,False
sen,2000,60.0,False
sen,2001,60.6,False
sen,2002,61.1,False
sen,2003,61.7,False
sen,2004,62.3,False
sen,2005,62.8,False
sen,2006,63.4,False
sen,2007,63.9,False
sen,2008,64.3,False
sen,2009,64.7,False
sen,2010,65.0,False
sen,2011,65.2,False
sen,2012,65.5,False
sen,2013,65.7,False
sen,2014,65.90328254519656,True
sen,2015,66.09763179701002,True
sen,2016,66.28344033086094,True
sen,2017,66.461083470362,True
sen,2018,66.63092004545231,True
sen,2019,66.7932931172153,True
sen,2020,66.9485306708443,True
sen,2021,67.09694627815568,True
sen,2022,67.23883973098764,True
sen,2023,67.3744976467642,True
sen,2024,67.50419404744757,True
sgp,1990,75.0,False
sgp,1991,75.8,False
sgp,1992,76.3,False
sgp,1993,76.5,False
sgp,1994,76.6,False
sgp,1995,76.7,False
sgp,1996,77.0,False
sgp,1997,77.4,False
sgp,1998,77.8,False
sgp,1999,78.2,False
sgp,2000,78.6,False
sgp,2001,78.8,False
sgp,2002,79.1,False
sgp,2003,79.5,False
sgp,2004,79.8,False
sgp,2005,80.2,False
sgp,2006,80.4,False
sgp,2007,80.7,False
sgp,2008,80.9,False
sgp,2009,81.2,False
sgp,2010,81.5,False
sgp,2011,81.8,False
sgp,2012,81.8,False
sgp,2013,81.9,False
sgp,2014,82.00005351932694,True
sgp,2015,82.09395842174602,True
sgp,2016,82.18209255993185,True
sgp,2017,82.26481056627289,True
sgp,2018,82.34244527983428,True
sgp,2019,82.415309085629,True
sgp,2020,82.48369517158645,True
sgp,2021,82.54787870827617,True
sgp,2022,82.60811795613377,True
sgp,2023,82.66465530464404,True
sgp,2024,82.71771824766299,True
slb,1990,60.4,False
slb,1991,60.4,False
slb,1992,60.6,False
slb,1993,60.7,False
slb,1994,60.9,False
slb,1995,61.1,False
slb,1996,61.3,False
slb,1997,61.4,False
slb,1998,61.6,False
slb,1999,61.7,False
slb,2000,61.7,False
slb,2001,61.7,False
slb,2002,61.8,False
slb,2003,61.8,False
slb,2004,61.9,False
slb,2005,62.0,False
slb,2006,62.2,False
slb,2007,62.2,False
slb,2008,62.6,False
slb,2009,62.7,False
slb,2010,63.0,False
slb,2011,63.3,False
slb,2012,63.5,False
slb,2013,63.7,False
slb,2014,63.90020339854083,True
slb,2015,64.09595403530477,True
slb,2016,64.28735094516617,True
slb,2017,64.47449096018775,True
slb,2018,64.65746875877208,True
slb,2019,64.83637691356145,True
slb,2020,65.01130593827254,True
slb,2021,65.18234433348933,True
slb,2022,65.3495786314376,True
slb,2023,65.51309343976355,True
slb,2024,65.67297148433873,True
sle,1990,51.1,False
sle,1991,50.9,False
sle,1992,51.3,False
sle,1993,51.2,False
sle,1994,51.3,False
sle,1995,51.2,False
sle,1996,52.2,False
sle,1997,52.1,False
sle,1998,51.1,False
sle,1999,50.6,False
sle,2000,52.2,False
sle,2001,52.5,False
sle,2002,52.9,False
sle,2003,53.3,False
sle,2004,53.8,False
sle,2005,54.4,False
sle,2006,54.9,False
sle,2007,55.5,False
sle,2008,55.9,False
sle,2009,56.1,False
sle,2010,56.5,False
sle,2011,56.8,False
sle,2012,57.3,False
sle,2013,57.7,False
sle,2014,57.78956957253282,True
