geo,time,aid_received_per_person_current_us,is_forecasted
abw,1985,195.04925,False
abw,1986,674.60914,False
abw,1987,353.45425,False
abw,1988,325.12516,False
abw,1989,402.528,False
abw,1990,477.74608,False
abw,1991,378.93043,False
abw,1992,434.46126,False
abw,1993,337.38211,False
abw,1994,235.32444,False
abw,1995,323.288,False
abw,1996,235.24169,False
abw,1997,290.49489,False
abw,1998,127.30212,False
abw,1999,-82.31187,False
abw,2013,116.41412627839819,True
abw,2014,49.427228419990556,True
abw,2015,72.00728623188593,True
abw,2016,64.39596182235374,True
abw,2017,66.96160003948094,True
abw,2018,66.09677033219111,True
abw,2019,66.38828860535142,True
abw,2020,66.29002312849508,True
abw,2021,66.32314662307785,True
abw,2022,66.31198129901415,True
abw,2023,66.31574492549794,True
abw,2024,66.31447627586192,True
afg,1960,1.90149,False
afg,1961,3.76272,False
afg,1962,1.80022,False
afg,1963,3.81801,False
afg,1964,4.70435,False
afg,1965,5.37365,False
afg,1966,4.95208,False
afg,1967,3.91016,False
afg,1968,2.71825,False
afg,1969,2.47336,False
afg,1970,2.4455,False
afg,1971,3.84174,False
afg,1972,4.65509,False
afg,1973,4.58299,False
afg,1974,3.92249,False
afg,1975,5.24348,False
afg,1976,5.37525,False
afg,1977,6.20055,False
afg,1978,5.47334,False
afg,1979,7.26517,False
afg,1980,2.17172,False
afg,1981,1.9225,False
afg,1982,0.88615,False
afg,1983,1.23466,False
afg,1984,0.59963,False
afg,1985,1.42821,False
afg,1986,0.23205,False
afg,1987,4.08507,False
afg,1988,6.37838,False
afg,1989,12.57528,False
afg,1990,10.1879,False
afg,1991,41.55119,False
afg,1992,15.42288,False
afg,1993,14.97674,False
afg,1994,13.93286,False
afg,1995,12.45354,False
afg,1996,9.54948,False
afg,1997,12.50536,False
afg,1998,8.56994,False
afg,1999,7.1833,False
afg,2000,6.75647,False
afg,2001,20.23042,False
afg,2002,57.2216,False
afg,2003,67.66492,False
afg,2004,96.28461,False
afg,2005,115.35129,False
afg,2006,113.90095,False
afg,2007,192.3057,False
afg,2008,181.67429,False
afg,2009,222.56978,False
afg,2010,214.69314,False
afg,2011,229.85578,False
afg,2012,218.15324,False
afg,2013,162.93803,False
afg,2014,150.73467,False
afg,2015,126.33767,False
afg,2016,117.27212,False
afg,2017,106.80445,False
afg,2018,103.21654,False
afg,2019,109.29831,False
afg,2020,107.76618,False
afg,2021,117.29155,False
afg,2022,96.47804,False
afg,2023,73.8234,False
afg,2024,68.24765571716658,True
ago,1960,-0.00956,False
ago,1961,4.44207,False
ago,1963,0.00555,False
ago,1965,0.20101,False
ago,1966,0.51242,False
ago,1967,3.22237,False
ago,1968,0.00175,False
ago,1969,-0.01909,False
ago,1970,-0.00513,False
ago,1971,0.0,False
ago,1972,0.01458,False
ago,1973,0.02504,False
ago,1974,0.05595,False
ago,1975,0.69561,False
ago,1976,2.47079,False
ago,1977,6.491,False
ago,1978,6.18604,False
ago,1979,5.99704,False
ago,1980,6.44711,False
ago,1981,7.13879,False
ago,1982,6.74959,False
ago,1983,8.13389,False
ago,1984,9.90991,False
ago,1985,9.25339,False
ago,1986,12.84586,False
ago,1987,12.80547,False
ago,1988,14.45777,False
ago,1989,14.86489,False
ago,1990,22.85926,False
ago,1991,23.04481,False
ago,1992,27.65599,False
ago,1993,22.56077,False
ago,1994,33.74173,False
ago,1995,30.39611,False
ago,1996,32.41203,False
ago,1997,24.19168,False
ago,1998,22.11635,False
ago,1999,24.7357,False
ago,2000,18.66085,False
ago,2001,16.88222,False
ago,2002,23.89411,False
ago,2003,27.50284,False
ago,2004,61.53478,False
ago,2005,21.49601,False
ago,2006,8.16976,False
ago,2007,12.51213,False
ago,2008,17.1021,False
ago,2009,10.65979,False
ago,2010,9.91808,False
ago,2011,7.96661,False
ago,2012,9.67575,False
ago,2013,10.91269,False
ago,2014,8.66663,False
ago,2015,13.49755,False
ago,2016,7.07648,False
ago,2017,7.3802,False
ago,2018,5.19669,False
ago,2019,0.70129,False
ago,2020,3.37445,False
ago,2021,7.2114,False
ago,2022,2.69207,False
ago,2023,4.00461,False
ago,2024,4.298097684137393,True
alb,1988,1.76938,False
alb,1989,3.20328,False
alb,1990,3.3622,False
alb,1991,101.61351,False
alb,1992,126.15802,False
alb,1993,83.8723,False
alb,1994,50.849,False
alb,1995,56.65378,False
alb,1996,71.5405,False
alb,1997,53.43699,False
alb,1998,85.90126,False
alb,1999,157.03341,False
alb,2000,102.89799,False
alb,2001,87.75147,False
alb,2002,100.73976,False
alb,2003,114.92021,False
alb,2004,99.42024,False
alb,2005,104.62728,False
alb,2006,108.28357,False
alb,2007,103.91481,False
alb,2008,123.78719,False
alb,2009,121.99725,False
alb,2010,109.89622,False
alb,2011,130.6215,False
alb,2012,120.38342,False
alb,2013,93.25422,False
alb,2014,97.32161,False
alb,2015,116.34579,False
alb,2016,59.46865,False
alb,2017,58.58963,False
alb,2018,120.19255,False
alb,2019,9.85582,False
alb,2020,109.44645,False
alb,2021,225.64128,False
alb,2022,114.0399,False
alb,2023,131.33042,False
alb,2024,120.09354782957313,True
are,1960,3.12181,False
are,1961,3.91336,False
are,1962,2.96662,False
are,1963,2.56223,False
are,1964,3.63199,False
are,1965,0.11969,False
are,1966,7.47229,False
are,1967,8.73678,False
are,1968,5.66655,False
are,1969,3.63014,False
are,1970,18.4619,False
are,1971,16.74492,False
are,1972,12.1554,False
are,1973,1.74153,False
are,1974,1.20633,False
are,1975,7.46054,False
are,1976,1.68868,False
are,1977,49.08414,False
are,1978,2.08829,False
are,1979,7.70825,False
are,1980,4.01693,False
are,1981,0.30004,False
are,1982,4.02102,False
are,1983,3.48902,False
are,1984,2.54212,False
are,1985,2.93923,False
are,1986,23.29317,False
are,1987,72.84767,False
are,1988,-7.11743,False
are,1989,-3.31312,False
are,1990,1.8649,False
are,1991,-3.81735,False
are,1992,-4.60106,False
are,1993,-4.57677,False
are,1994,-3.44903,False
are,1995,2.22207,False
are,2013,6.437089679714515,True
are,2014,6.885575379395035,True
are,2015,6.933295067107513,True
are,2016,6.938372527987533,True
are,2017,6.938912778987151,True
are,2018,6.938970262668362,True
are,2019,6.938976379035769,True
are,2020,6.938977029828298,True
are,2021,6.938977099073797,True
are,2022,6.938977106441643,True
are,2023,6.938977107225595,True
are,2024,6.938977107309009,True
arg,1960,2.16079,False
arg,1961,2.6435,False
arg,1962,2.61762,False
arg,1963,1.30102,False
arg,1964,-0.243,False
arg,1965,-2.5845,False
arg,1966,-0.41329,False
arg,1967,0.39388,False
arg,1968,0.11749,False
arg,1969,0.74781,False
arg,1970,-0.10218,False
arg,1971,0.2053,False
arg,1972,0.07669,False
arg,1973,0.5414,False
arg,1974,0.62644,False
arg,1975,0.46378,False
arg,1976,0.5361,False
arg,1977,0.61382,False
arg,1978,0.61772,False
arg,1979,1.02543,False
arg,1980,1.55935,False
arg,1981,1.29392,False
arg,1982,1.01956,False
arg,1983,1.17109,False
arg,1984,1.09634,False
arg,1985,1.28822,False
arg,1986,2.39095,False
arg,1987,2.66492,False
arg,1988,4.48325,False
arg,1989,6.24741,False
arg,1990,5.23967,False
arg,1991,8.35894,False
arg,1992,7.91636,False
arg,1993,7.20148,False
arg,1994,4.64905,False
arg,1995,4.22526,False
arg,1996,3.44767,False
arg,1997,2.76112,False
arg,1998,2.03339,False
arg,1999,2.23896,False
arg,2000,2.00342,False
arg,2001,4.18967,False
arg,2002,2.60299,False
arg,2003,3.0636,False
arg,2004,2.50769,False
arg,2005,2.39352,False
arg,2006,2.88247,False
arg,2007,2.25482,False
arg,2008,3.09265,False
arg,2009,2.8401,False
arg,2010,2.98629,False
arg,2011,2.32573,False
arg,2012,4.21623,False
arg,2013,0.81552,False
arg,2014,1.13411,False
arg,2015,-0.43401,False
arg,2016,0.05967,False
arg,2017,-0.02632,False
arg,2018,1.63976,False
arg,2019,0.21113,False
arg,2020,2.2809,False
arg,2021,3.45516,False
arg,2022,8.4864,False
arg,2023,5.68801,False
arg,2024,7.2130082164588885,True
arm,1991,0.75263,False
arm,1992,6.28524,False
arm,1993,31.69692,False
arm,1994,56.8476,False
arm,1995,65.82051,False
arm,1996,89.14312,False
arm,1997,51.22,False
arm,1998,60.54676,False
arm,1999,66.06232,False
arm,2000,67.02369,False
arm,2001,65.84191,False
arm,2002,92.26121,False
arm,2003,78.6809,False
arm,2004,80.92575,False
arm,2005,54.86129,False
arm,2006,68.87709,False
arm,2007,113.24577,False
arm,2008,95.89172,False
arm,2009,132.28822,False
arm,2010,97.53679,False
arm,2011,124.17573,False
arm,2012,89.46662,False
arm,2013,92.77352,False
arm,2014,88.73476,False
arm,2015,115.64814,False
arm,2016,109.09158,False
arm,2017,86.44159,False
arm,2018,47.76566,False
arm,2019,141.16905,False
arm,2020,43.08113,False
arm,2021,54.95558,False
arm,2022,101.4859,False
arm,2023,69.20297,False
arm,2024,78.97798389288639,True
atg,1973,0.15542,False
atg,1974,46.83256,False
atg,1975,32.26867,False
atg,1976,48.77513,False
atg,1977,84.24415,False
atg,1978,56.21662,False
atg,1979,51.03152,False
atg,1980,85.25413,False
atg,1981,139.79742,False
atg,1982,76.40657,False
atg,1983,51.89885,False
atg,1984,36.37372,False
atg,1985,45.672,False
atg,1986,78.56743,False
atg,1987,86.94836,False
atg,1988,132.8136,False
atg,1989,68.53534,False
atg,1990,73.09803,False
atg,1991,114.06124,False
atg,1992,72.51103,False
atg,1993,45.74077,False
atg,1994,62.23539,False
atg,1995,33.28983,False
atg,1996,55.59386,False
atg,1997,61.1703,False
atg,1998,137.82477,False
atg,1999,147.15292,False
atg,2000,131.91255,False
atg,2001,112.76604,False
atg,2002,175.3557,False
atg,2003,72.2548,False
atg,2004,24.10464,False
atg,2005,101.2108,False
atg,2006,40.69277,False
atg,2007,61.02867,False
atg,2008,73.20034,False
atg,2009,50.60038,False
atg,2010,223.39427,False
atg,2011,178.60479,False
atg,2012,23.91502,False
atg,2013,18.07229,False
atg,2014,28.76868,False
atg,2015,16.6944,False
atg,2016,2.03692,False
atg,2017,113.87428,False
atg,2018,193.54814,False
atg,2019,300.48108,False
atg,2020,282.44659,False
atg,2021,66.45145,False
atg,2022,74.12162195887588,True
atg,2023,78.37120399392622,True
atg,2024,80.72564240410095,True
aze,1991,0.04126,False
aze,1992,1.0065,False
aze,1993,3.18487,False
aze,1994,19.61943,False
aze,1995,15.55528,False
aze,1996,12.41273,False
aze,1997,23.48228,False
aze,1998,15.21018,False
aze,1999,21.42064,False
aze,2000,17.47019,False
aze,2001,28.46798,False
aze,2002,42.92849,False
aze,2003,36.68083,False
aze,2004,21.16736,False
aze,2005,25.07206,False
aze,2006,24.02654,False
aze,2007,24.85709,False
aze,2008,25.6859,False
aze,2009,24.31774,False
aze,2010,13.40574,False
aze,2011,31.37167,False
aze,2012,30.8513,False
aze,2013,-7.52172,False
aze,2014,22.73066,False
aze,2015,7.2112,False
aze,2016,8.14043,False
aze,2017,12.53566,False
aze,2018,8.79534,False
aze,2019,12.00338,False
aze,2020,12.28845,False
aze,2021,1.06582,False
aze,2022,4.78193,False
aze,2023,12.13563,False
aze,2024,8.029741366686562,True
bdi,1960,2.72406,False
bdi,1961,2.53605,False
bdi,1962,3.80681,False
bdi,1963,2.07419,False
bdi,1964,2.64755,False
bdi,1965,1.5471,False
bdi,1966,2.77505,False
bdi,1967,3.15389,False
bdi,1968,3.83684,False
bdi,1969,4.32179,False
bdi,1970,5.00505,False
bdi,1971,5.99344,False
bdi,1972,7.12167,False
bdi,1973,7.43634,False
bdi,1974,10.08481,False
bdi,1975,12.50325,False
bdi,1976,11.28102,False
bdi,1977,11.95909,False
bdi,1978,18.02534,False
bdi,1979,22.44304,False
bdi,1980,26.45022,False
bdi,1981,26.42348,False
bdi,1982,26.78692,False
bdi,1983,28.61791,False
bdi,1984,27.94499,False
bdi,1985,27.2465,False
bdi,1986,37.29666,False
bdi,1987,37.46722,False
bdi,1988,37.36958,False
bdi,1989,37.69208,False
bdi,1990,46.99258,False
bdi,1991,44.95204,False
bdi,1992,52.79251,False
bdi,1993,38.21666,False
bdi,1994,54.44836,False
bdi,1995,47.30219,False
bdi,1996,18.20606,False
bdi,1997,9.29153,False
bdi,1998,11.11182,False
bdi,1999,11.85124,False
bdi,2000,14.42103,False
bdi,2001,20.98867,False
bdi,2002,25.19095,False
bdi,2003,32.31455,False
bdi,2004,49.0824,False
bdi,2005,48.18276,False
bdi,2006,54.92604,False
bdi,2007,61.81822,False
bdi,2008,61.18664,False
bdi,2009,64.34606,False
bdi,2010,55.45279,False
bdi,2011,58.88513,False
bdi,2012,52.04727,False
bdi,2013,53.53135,False
bdi,2014,47.7233,False
bdi,2015,33.21258,False
bdi,2016,66.07457,False
bdi,2017,37.87492,False
bdi,2018,38.06446,False
bdi,2019,45.32988,False
bdi,2020,38.23826,False
bdi,2021,47.0405,False
bdi,2022,43.1343,False
bdi,2023,45.41218,False
bdi,2024,44.77424305816362,True
ben,1960,0.00795,False
ben,1961,0.5783,False
ben,1962,1.43973,False
ben,1963,1.60579,False
ben,1964,6.68268,False
ben,1965,6.48311,False
ben,1966,5.30146,False
ben,1967,5.66308,False
ben,1968,4.47814,False
ben,1969,4.3826,False
ben,1970,4.80905,False
ben,1971,9.24471,False
ben,1972,6.24777,False
ben,1973,8.06457,False
ben,1974,9.83456,False
ben,1975,15.70497,False
ben,1976,14.36783,False
ben,1977,13.47427,False
ben,1978,16.22782,False
ben,1979,22.15775,False
ben,1980,22.47754,False
ben,1981,20.11734,False
ben,1982,19.17434,False
ben,1983,19.8482,False
ben,1984,17.02946,False
ben,1985,20.69408,False
ben,1986,28.80383,False
ben,1987,27.7473,False
ben,1988,31.80172,False
ben,1989,52.30143,False
ben,1990,50.5313,False
ben,1991,48.77241,False
ben,1992,47.89026,False
ben,1993,48.99956,False
ben,1994,42.0536,False
ben,1995,45.05705,False
ben,1996,45.10269,False
ben,1997,33.59224,False
ben,1998,30.22799,False
ben,1999,30.33637,False
ben,2000,33.89352,False
ben,2001,37.66242,False
ben,2002,28.86363,False
ben,2003,38.16391,False
ben,2004,48.01877,False
ben,2005,41.42836,False
ben,2006,46.0488,False
ben,2007,53.08203,False
ben,2008,68.99536,False
ben,2009,71.25183,False
ben,2010,61.35351,False
ben,2011,66.63724,False
ben,2012,48.8455,False
ben,2013,61.64985,False
ben,2014,54.33509,False
ben,2015,38.43362,False
ben,2016,42.8076,False
ben,2017,56.47914,False
ben,2018,46.40738,False
ben,2019,46.6886,False
ben,2020,80.38304,False
ben,2021,63.48138,False
ben,2022,61.66306,False
ben,2023,73.34192,False
ben,2024,70.44833396451057,True
bfa,1960,0.04185,False
bfa,1961,0.27845,False
bfa,1962,0.90047,False
bfa,1963,0.82906,False
bfa,1964,3.03686,False
bfa,1965,3.35155,False
bfa,1966,3.21883,False
bfa,1967,3.68357,False
bfa,1968,4.20954,False
bfa,1969,4.35321,False
bfa,1970,3.91957,False
bfa,1971,5.0438,False
bfa,1972,5.90987,False
bfa,1973,9.62461,False
bfa,1974,15.98698,False
bfa,1975,14.39593,False
bfa,1976,12.71687,False
bfa,1977,16.96602,False
bfa,1978,23.80221,False
bfa,1979,29.00101,False
bfa,1980,30.2192,False
bfa,1981,30.08709,False
bfa,1982,28.63547,False
bfa,1983,23.98847,False
bfa,1984,23.54271,False
bfa,1985,23.56144,False
bfa,1986,32.67894,False
bfa,1987,31.7106,False
bfa,1988,33.01089,False
bfa,1989,29.73599,False
bfa,1990,35.64989,False
bfa,1991,44.66913,False
bfa,1992,45.0065,False
bfa,1993,47.50847,False
bfa,1994,42.78039,False
bfa,1995,47.21894,False
bfa,1996,39.34331,False
bfa,1997,33.75776,False
bfa,1998,35.59573,False
bfa,1999,34.45029,False
bfa,2000,15.07559,False
bfa,2001,31.79639,False
bfa,2002,34.71929,False
bfa,2003,41.34054,False
bfa,2004,47.95248,False
bfa,2005,50.11397,False
bfa,2006,62.65248,False
bfa,2007,63.62692,False
bfa,2008,65.56359,False
bfa,2009,68.98143,False
bfa,2010,52.28573,False
bfa,2011,58.93557,False
bfa,2012,67.10331,False
bfa,2013,59.05928,False
bfa,2014,61.62348,False
bfa,2015,53.16926,False
bfa,2016,53.2448,False
bfa,2017,44.84432,False
bfa,2018,58.10446,False
bfa,2019,52.88974,False
bfa,2020,80.65424,False
bfa,2021,73.27261,False
bfa,2022,61.85804,False
bfa,2023,62.38322,False
bfa,2024,61.97823434543056,True
bgd,1971,0.21856,False
bgd,1972,3.12333,False
bgd,1973,5.717,False
bgd,1974,7.00679,False
bgd,1975,13.55326,False
bgd,1976,6.15876,False
bgd,1977,9.43503,False
bgd,1978,11.42835,False
bgd,1979,13.05846,False
bgd,1980,13.96682,False
bgd,1981,11.67501,False
bgd,1982,14.05028,False
bgd,1983,10.41861,False
bgd,1984,11.33814,False
bgd,1985,9.80262,False
bgd,1986,12.54916,False
bgd,1987,15.42503,False
bgd,1988,12.98883,False
bgd,1989,13.54847,False
bgd,1990,16.02473,False
bgd,1991,14.16874,False
bgd,1992,12.92472,False
bgd,1993,9.86495,False
bgd,1994,11.50668,False
bgd,1995,8.42665,False
bgd,1996,7.72756,False
bgd,1997,6.78587,False
bgd,1998,7.55695,False
bgd,1999,7.61065,False
bgd,2000,7.25665,False
bgd,2001,6.7135,False
bgd,2002,5.81142,False
bgd,2003,9.23446,False
bgd,2004,9.94589,False
bgd,2005,8.6488,False
bgd,2006,7.02031,False
bgd,2007,8.84202,False
bgd,2008,11.81357,False
bgd,2009,7.17657,False
bgd,2010,8.01711,False
bgd,2011,9.3594,False
bgd,2012,13.89081,False
bgd,2013,16.82458,False
bgd,2014,15.3366,False
bgd,2015,16.26839,False
bgd,2016,15.75019,False
bgd,2017,23.31745,False
bgd,2018,18.61977,False
bgd,2019,26.57631,False
bgd,2020,32.32885,False
bgd,2021,30.36309,False
bgd,2022,30.7276,False
bgd,2023,33.14841,False
bgd,2024,32.58527829172998,True
bhr,1960,0.24173,False
bhr,1961,5.45414,False
bhr,1962,7.52722,False
bhr,1963,3.43162,False
bhr,1964,2.99253,False
bhr,1965,4.38103,False
bhr,1966,46.78549,False
bhr,1967,0.23344,False
bhr,1968,0.91184,False
bhr,1969,0.6293,False
bhr,1970,4.22581,False
bhr,1971,20.36986,False
bhr,1972,11.73006,False
bhr,1973,55.77315,False
bhr,1974,140.09173,False
bhr,1975,91.2997,False
bhr,1976,547.76862,False
bhr,1977,153.31353,False
bhr,1978,255.93971,False
bhr,1979,393.90664,False
bhr,1980,575.32773,False
bhr,1981,527.83758,False
bhr,1982,403.11848,False
bhr,1983,637.19876,False
bhr,1984,508.77506,False
bhr,1985,172.08928,False
bhr,1986,222.97361,False
bhr,1987,19.0989,False
bhr,1988,-5.4383,False
bhr,1989,-3.53892,False
bhr,1990,267.09557,False
bhr,1991,188.25091,False
bhr,1992,155.11426,False
bhr,1993,210.15607,False
bhr,1994,175.96617,False
bhr,1995,178.697,False
bhr,1996,230.60623,False
bhr,1997,255.0945,False
bhr,1998,330.20194,False
bhr,1999,99.6475,False
bhr,2000,94.77997,False
bhr,2001,107.07438,False
bhr,2002,86.6649,False
bhr,2003,172.35719,False
bhr,2004,70.67756,False
bhr,2013,101.03310139603613,True
bhr,2014,97.73903273405219,True
bhr,2015,98.09649261949114,True
bhr,2016,98.05770242329011,True
bhr,2017,98.06191178882344,True
bhr,2018,98.06145500437972,True
bhr,2019,98.06150457290171,True
bhr,2020,98.06149919391298,True
bhr,2021,98.06149977762051,True
bhr,2022,98.06149971427878,True
bhr,2023,98.06149972115239,True
bhr,2024,98.06149972040649,True
bhs,1960,-0.34389,False
bhs,1963,0.14805,False
bhs,1964,0.42394,False
bhs,1965,0.47313,False
bhs,1966,0.32284,False
bhs,1967,4.25225,False
bhs,1968,0.29396,False
bhs,1969,0.3933,False
bhs,1970,0.43247,False
bhs,1971,1.30988,False
bhs,1972,6.22274,False
bhs,1973,2.39055,False
bhs,1974,2.53236,False
bhs,1975,3.14456,False
bhs,1976,2.75057,False
bhs,1977,2.14458,False
bhs,1978,3.48586,False
bhs,1979,3.89957,False
bhs,1980,6.10684,False
bhs,1981,5.87455,False
bhs,1982,5.48597,False
bhs,1983,3.63714,False
bhs,1984,40.34348,False
bhs,1985,2.76512,False
bhs,1986,6.36804,False
bhs,1987,2.44335,False
bhs,1988,5.32937,False
bhs,1989,14.45545,False
bhs,1990,11.41532,False
bhs,1991,9.83148,False
bhs,1992,9.89763,False
bhs,1993,3.98162,False
bhs,1994,3.37258,False
bhs,1995,14.56241,False
bhs,2013,7.867003889942185,True
bhs,2014,8.707499382092287,True
bhs,2015,8.601989326285,True
bhs,2016,8.615234337091636,True
bhs,2017,8.613571649019626,True
bhs,2018,8.613780371508808,True
bhs,2019,8.613754169915001,True
bhs,2020,8.61375745908389,True
bhs,2021,8.613757046184123,True
bhs,2022,8.613757098016736,True
bhs,2023,8.613757091510024,True
bhs,2024,8.613757092326832,True
bih,1989,0.00226,False
bih,1990,0.00225,False
bih,1991,0.00224,False
bih,1992,3.70518,False
bih,1993,17.98958,False
bih,1994,109.67109,False
bih,1995,259.93362,False
bih,1996,219.80798,False
bih,1997,214.53491,False
bih,1998,223.74427,False
bih,1999,311.41526,False
bih,2000,177.39678,False
bih,2001,153.14978,False
bih,2002,132.70768,False
bih,2003,129.69176,False
bih,2004,165.68192,False
bih,2005,131.79386,False
bih,2006,132.12078,False
bih,2007,149.2752,False
bih,2008,117.79695,False
bih,2009,107.56746,False
bih,2010,108.17605,False
bih,2011,167.23984,False
bih,2012,154.76817,False
bih,2013,144.3453,False
bih,2014,176.78328,False
bih,2015,101.29008,False
bih,2016,128.45244,False
bih,2017,128.48606,False
bih,2018,105.12741,False
bih,2019,137.9287,False
bih,2020,133.34328,False
bih,2021,174.27782,False
bih,2022,88.94933,False
bih,2023,96.60309,False
bih,2024,99.950228676351,True
blr,2005,6.00277,False
blr,2006,7.78353,False
blr,2007,8.93524,False
blr,2008,11.66441,False
blr,2009,10.33354,False
blr,2010,14.259,False
blr,2011,12.66115,False
blr,2012,10.88929,False
blr,2013,11.3453,False
blr,2014,12.76517,False
blr,2015,11.05321,False
blr,2016,-2.35607,False
blr,2017,-26.44746,False
blr,2018,12.62569,False
blr,2019,22.61778,False
blr,2020,34.86452,False
blr,2021,15.16179,False
blr,2022,1.90164,False
blr,2023,12.50262,False
blr,2024,10.878942346085456,True
blz,1960,19.93035,False
blz,1961,30.11791,False
blz,1962,57.47485,False
blz,1963,41.13308,False
blz,1964,15.25545,False
blz,1965,20.3487,False
blz,1966,23.9097,False
blz,1967,52.484,False
blz,1968,48.12009,False
blz,1969,57.94646,False
blz,1970,49.28107,False
blz,1971,41.28497,False
blz,1972,32.16337,False
blz,1973,36.93305,False
blz,1974,48.52362,False
blz,1975,66.80114,False
blz,1976,87.37857,False
blz,1977,70.1318,False
blz,1978,131.35034,False
blz,1979,146.24712,False
blz,1980,99.95726,False
blz,1981,76.01522,False
blz,1982,78.86042,False
blz,1983,96.35502,False
blz,1984,86.85111,False
blz,1985,133.88606,False
blz,1986,143.59549,False
blz,1987,137.03907,False
blz,1988,142.76744,False
blz,1989,159.23443,False
blz,1990,165.61428,False
blz,1991,116.39222,False
blz,1992,136.97554,False
blz,1993,159.61868,False
blz,1994,161.57952,False
blz,1995,92.23791,False
blz,1996,99.99525,False
blz,1997,63.33296,False
blz,1998,64.49796,False
blz,1999,203.39326,False
blz,2000,67.0526,False
blz,2001,90.54064,False
blz,2002,90.92998,False
blz,2003,48.06617,False
blz,2004,24.64224,False
blz,2005,41.91193,False
blz,2006,26.86578,False
blz,2007,71.87797,False
blz,2008,76.77561,False
blz,2009,83.92938,False
blz,2010,76.37902,False
blz,2011,64.14091,False
blz,2012,78.3677,False
blz,2013,150.06692,False
blz,2014,107.65751,False
blz,2015,79.32986,False
blz,2016,95.85912,False
blz,2017,91.6481,False
blz,2018,88.97977,False
blz,2019,92.78289,False
blz,2020,178.8575,False
blz,2021,196.9798,False
blz,2022,52.1758,False
blz,2023,77.49545,False
blz,2024,95.02816336279966,True
bmu,1964,0.21547,False
bmu,1965,1.0535,False
bmu,1966,1.23625,False
bmu,1967,1.21178,False
bmu,1968,0.79359,False
bmu,1969,0.19491,False
bmu,1970,0.19185,False
bmu,1972,0.18938,False
bmu,1974,0.56544,False
bmu,1975,0.37644,False
bmu,1976,0.5638,False
bmu,1977,1.50032,False
bmu,1978,2.99452,False
bmu,1979,2.80285,False
bmu,1980,5.21678,False
bmu,1981,3.8891,False
bmu,1982,1.28707,False
bmu,1983,1.27791,False
bmu,1984,1.45009,False
bmu,1985,16.92261,False
bmu,1986,1.61033,False
bmu,1987,4.0878,False
bmu,1988,0.70548,False
bmu,1989,1.75042,False
bmu,1990,732.987,False
bmu,1991,-81.40176,False
bmu,1992,-85.60618,False
bmu,1993,-81.95049,False
bmu,1994,-210.83217,False
bmu,1995,-34.94271,False
bmu,1996,-68.04541,False
bmu,2013,7.188132771052167,True
bmu,2014,7.165361288727023,True
bmu,2015,7.16536818113682,True
bmu,2016,7.1653681790506445,True
bmu,2017,7.165368179051276,True
bmu,2018,7.165368179051276,True
bmu,2019,7.165368179051276,True
bmu,2020,7.165368179051276,True
bmu,2021,7.165368179051276,True
bmu,2022,7.165368179051276,True
bmu,2023,7.165368179051276,True
bmu,2024,7.165368179051276,True
bol,1960,3.59774,False
bol,1961,6.18462,False
bol,1962,8.47182,False
bol,1963,12.21149,False
bol,1964,9.41587,False
bol,1965,8.60627,False
bol,1966,7.15315,False
bol,1967,6.9795,False
bol,1968,9.57406,False
bol,1969,7.41272,False
bol,1970,6.488,False
bol,1971,6.82098,False
bol,1972,9.93964,False
bol,1973,4.90611,False
bol,1974,10.75167,False
bol,1975,9.22621,False
bol,1976,10.43471,False
bol,1977,12.67297,False
bol,1978,20.87889,False
bol,1979,21.94696,False
bol,1980,23.95249,False
bol,1981,21.22413,False
bol,1982,18.19515,False
bol,1983,24.89324,False
bol,1984,20.82342,False
bol,1985,24.81225,False
bol,1986,38.34884,False
bol,1987,42.14931,False
bol,1988,59.77025,False
bol,1989,69.36354,False
bol,1990,68.0267,False
bol,1991,65.63064,False
bol,1992,88.4065,False
bol,1993,72.12112,False
bol,1994,69.76543,False
bol,1995,86.20291,False
bol,1996,94.75505,False
bol,1997,76.92185,False
bol,1998,66.08511,False
bol,1999,61.44451,False
bol,2000,49.508,False
bol,2001,77.22845,False
bol,2002,67.45022,False
bol,2003,84.26165,False
bol,2004,76.77494,False
bol,2005,57.99569,False
bol,2006,84.81654,False
bol,2007,45.30191,False
bol,2008,59.80775,False
bol,2009,61.06957,False
bol,2010,50.45596,False
bol,2011,52.75576,False
bol,2012,62.92607,False
bol,2013,65.7423,False
bol,2014,62.17754,False
bol,2015,71.84161,False
bol,2016,62.29909,False
bol,2017,83.66636,False
bol,2018,63.33354,False
bol,2019,60.77311,False
bol,2020,28.80903,False
bol,2021,42.55291,False
bol,2022,27.79916,False
bol,2023,62.42924,False
bol,2024,45.950199765460276,True
bra,1960,0.54677,False
bra,1961,3.89663,False
bra,1962,2.34163,False
bra,1963,2.33969,False
bra,1964,2.88985,False
bra,1965,2.79834,False
bra,1966,3.72559,False
bra,1967,2.04271,False
bra,1968,2.42084,False
bra,1969,1.49475,False
bra,1970,1.43485,False
bra,1971,1.22847,False
bra,1972,0.94292,False
bra,1973,0.6345,False
bra,1974,1.23523,False
bra,1975,1.23193,False
bra,1976,0.83955,False
bra,1977,0.59854,False
bra,1978,0.77231,False
bra,1979,0.74134,False
bra,1980,0.68601,False
bra,1981,1.83076,False
bra,1982,1.39998,False
bra,1983,0.82225,False
bra,1984,1.15756,False
bra,1985,0.62701,False
bra,1986,1.06798,False
bra,1987,2.07711,False
