geo,time,income_per_person_long_series,is_forecasted
fin,1824,1389.0,False
fin,1825,1397.0,False
fin,1826,1404.0,False
fin,1827,1411.0,False
fin,1828,1418.0,False
fin,1829,1426.0,False
fin,1830,1433.0,False
fin,1831,1440.0,False
fin,1832,1448.0,False
fin,1833,1455.0,False
fin,1834,1463.0,False
fin,1835,1470.0,False
fin,1836,1478.0,False
fin,1837,1485.0,False
fin,1838,1493.0,False
fin,1839,1501.0,False
fin,1840,1508.0,False
fin,1841,1516.0,False
fin,1842,1524.0,False
fin,1843,1532.0,False
fin,1844,1540.0,False
fin,1845,1548.0,False
fin,1846,1555.0,False
fin,1847,1563.0,False
fin,1848,1572.0,False
fin,1849,1580.0,False
fin,1850,1588.0,False
fin,1851,1596.0,False
fin,1852,1604.0,False
fin,1853,1612.0,False
fin,1854,1621.0,False
fin,1855,1629.0,False
fin,1856,1638.0,False
fin,1857,1646.0,False
fin,1858,1655.0,False
fin,1859,1663.0,False
fin,1860,1672.0,False
fin,1861,1669.0,False
fin,1862,1562.0,False
fin,1863,1669.0,False
fin,1864,1688.0,False
fin,1865,1658.0,False
fin,1866,1670.0,False
fin,1867,1544.0,False
fin,1868,1749.0,False
fin,1869,1920.0,False
fin,1870,1986.0,False
fin,1871,1964.0,False
fin,1872,1996.0,False
fin,1873,2080.0,False
fin,1874,2099.0,False
fin,1875,2111.0,False
fin,1876,2195.0,False
fin,1877,2111.0,False
fin,1878,2044.0,False
fin,1879,2035.0,False
fin,1880,2013.0,False
fin,1881,1935.0,False
fin,1882,2097.0,False
fin,1883,2144.0,False
fin,1884,2125.0,False
fin,1885,2146.0,False
fin,1886,2223.0,False
fin,1887,2223.0,False
fin,1888,2270.0,False
fin,1889,2312.0,False
fin,1890,2407.0,False
fin,1891,2354.0,False
fin,1892,2231.0,False
fin,1893,2337.0,False
fin,1894,2439.0,False
fin,1895,2601.0,False
fin,1896,2736.0,False
fin,1897,2831.0,False
fin,1898,2908.0,False
fin,1899,2801.0,False
fin,1900,2908.0,False
fin,1901,2852.0,False
fin,1902,2774.0,False
fin,1903,2938.0,False
fin,1904,3017.0,False
fin,1905,3036.0,False
fin,1906,3127.0,False
fin,1907,3197.0,False
fin,1908,3188.0,False
fin,1909,3284.0,False
fin,1910,3323.0,False
fin,1911,3380.0,False
fin,1912,3525.0,False
fin,1913,3679.0,False
fin,1914,3487.0,False
fin,1915,3280.0,False
fin,1916,3299.0,False
fin,1917,2755.0,False
fin,1918,2388.0,False
fin,1919,2890.0,False
fin,1920,3217.0,False
fin,1921,3285.0,False
fin,1922,3587.0,False
fin,1923,3812.0,False
fin,1924,3876.0,False
fin,1925,4058.0,False
fin,1926,4169.0,False
fin,1927,4457.0,False
fin,1928,4719.0,False
fin,1929,4735.0,False
fin,1930,4646.0,False
fin,1931,4498.0,False
fin,1932,4444.0,False
fin,1933,4709.0,False
fin,1934,5209.0,False
fin,1935,5390.0,False
fin,1936,5715.0,False
fin,1937,5998.0,False
fin,1938,6256.0,False
fin,1939,5939.0,False
fin,1940,5613.0,False
fin,1941,5790.0,False
fin,1942,5799.0,False
fin,1943,6443.0,False
fin,1944,6422.0,False
fin,1945,6012.0,False
fin,1946,6419.0,False
fin,1947,6478.0,False
fin,1948,6897.0,False
fin,1949,7222.0,False
fin,1950,7413.0,False
fin,1951,7967.0,False
fin,1952,8147.0,False
fin,1953,8108.0,False
fin,1954,8718.0,False
fin,1955,9058.0,False
fin,1956,9230.0,False
fin,1957,9569.0,False
fin,1958,9542.0,False
fin,1959,10030.0,False
fin,1960,10860.0,False
fin,1961,11600.0,False
fin,1962,11890.0,False
fin,1963,12190.0,False
fin,1964,12740.0,False
fin,1965,13370.0,False
fin,1966,13640.0,False
fin,1967,13850.0,False
fin,1968,14110.0,False
fin,1969,15470.0,False
fin,1970,16690.0,False
fin,1971,17020.0,False
fin,1972,18210.0,False
fin,1973,19320.0,False
fin,1974,19800.0,False
fin,1975,19940.0,False
fin,1976,19800.0,False
fin,1977,19790.0,False
fin,1978,20150.0,False
fin,1979,21490.0,False
fin,1980,22570.0,False
fin,1981,22890.0,False
fin,1982,23500.0,False
fin,1983,24000.0,False
fin,1984,24590.0,False
fin,1985,25310.0,False
fin,1986,25830.0,False
fin,1987,26810.0,False
fin,1988,28040.0,False
fin,1989,29540.0,False
fin,1990,29400.0,False
fin,1991,27370.0,False
fin,1992,26180.0,False
fin,1993,25740.0,False
fin,1994,26640.0,False
fin,1995,27460.0,False
fin,1996,28410.0,False
fin,1997,30090.0,False
fin,1998,31710.0,False
fin,1999,32870.0,False
fin,2000,34460.0,False
fin,2001,35290.0,False
fin,2002,35770.0,False
fin,2003,36330.0,False
fin,2004,37600.0,False
fin,2005,38640.0,False
fin,2006,40180.0,False
fin,2007,42140.0,False
fin,2008,42060.0,False
fin,2009,38280.0,False
fin,2010,39380.0,False
fin,2011,40280.0,False
fin,2012,39690.0,False
fin,2013,38960.0,False
fin,2014,38920.0,False
fin,2015,39170.0,False
fin,2016,39610.0,False
fin,2017,40110.0,False
fin,2018,40670.0,False
fin,2019,41240.0,False
fin,2020,41473.83057195396,True
fin,2021,41509.63556213907,True
fin,2022,41515.118152851835,True
fin,2023,41515.95766714212,True
fin,2024,41516.08621663277,True
fji,1800,826.2,False
fji,1801,826.2,False
fji,1802,826.2,False
fji,1803,826.2,False
fji,1804,826.2,False
fji,1805,826.2,False
fji,1806,826.2,False
fji,1807,826.2,False
fji,1808,826.2,False
fji,1809,826.2,False
fji,1810,826.2,False
fji,1811,826.2,False
fji,1812,826.2,False
fji,1813,826.2,False
fji,1814,826.2,False
fji,1815,826.2,False
fji,1816,826.2,False
fji,1817,826.2,False
fji,1818,826.2,False
fji,1819,826.2,False
fji,1820,826.2,False
fji,1821,828.9,False
fji,1822,831.6,False
fji,1823,834.3,False
fji,1824,837.0,False
fji,1825,839.7,False
fji,1826,842.4,False
fji,1827,845.2,False
fji,1828,847.9,False
fji,1829,850.7,False
fji,1830,853.4,False
fji,1831,856.2,False
fji,1832,859.0,False
fji,1833,861.8,False
fji,1834,864.6,False
fji,1835,867.4,False
fji,1836,870.2,False
fji,1837,873.0,False
fji,1838,875.9,False
fji,1839,878.7,False
fji,1840,881.6,False
fji,1841,884.4,False
fji,1842,887.3,False
fji,1843,890.2,False
fji,1844,893.1,False
fji,1845,896.0,False
fji,1846,898.9,False
fji,1847,901.8,False
fji,1848,904.7,False
fji,1849,907.7,False
fji,1850,910.6,False
fji,1851,913.6,False
fji,1852,916.5,False
fji,1853,919.5,False
fji,1854,922.5,False
fji,1855,925.5,False
fji,1856,928.5,False
fji,1857,931.5,False
fji,1858,934.5,False
fji,1859,937.6,False
fji,1860,940.6,False
fji,1861,943.7,False
fji,1862,946.7,False
fji,1863,949.8,False
fji,1864,952.9,False
fji,1865,956.0,False
fji,1866,959.1,False
fji,1867,962.2,False
fji,1868,965.3,False
fji,1869,968.5,False
fji,1870,971.6,False
fji,1871,974.8,False
fji,1872,977.9,False
fji,1873,981.1,False
fji,1874,984.3,False
fji,1875,987.5,False
fji,1876,990.7,False
fji,1877,993.9,False
fji,1878,997.1,False
fji,1879,1000.0,False
fji,1880,1004.0,False
fji,1881,1007.0,False
fji,1882,1010.0,False
fji,1883,1013.0,False
fji,1884,1017.0,False
fji,1885,1020.0,False
fji,1886,1023.0,False
fji,1887,1027.0,False
fji,1888,1030.0,False
fji,1889,1033.0,False
fji,1890,1037.0,False
fji,1891,1040.0,False
fji,1892,1043.0,False
fji,1893,1047.0,False
fji,1894,1050.0,False
fji,1895,1054.0,False
fji,1896,1057.0,False
fji,1897,1060.0,False
fji,1898,1064.0,False
fji,1899,1067.0,False
fji,1900,1071.0,False
fji,1901,1074.0,False
fji,1902,1078.0,False
fji,1903,1081.0,False
fji,1904,1085.0,False
fji,1905,1088.0,False
fji,1906,1092.0,False
fji,1907,1095.0,False
fji,1908,1099.0,False
fji,1909,1103.0,False
fji,1910,1106.0,False
fji,1911,1110.0,False
fji,1912,1113.0,False
fji,1913,1117.0,False
fji,1914,1145.0,False
fji,1915,1173.0,False
fji,1916,1203.0,False
fji,1917,1233.0,False
fji,1918,1264.0,False
fji,1919,1295.0,False
fji,1920,1328.0,False
fji,1921,1361.0,False
fji,1922,1395.0,False
fji,1923,1430.0,False
fji,1924,1465.0,False
fji,1925,1502.0,False
fji,1926,1540.0,False
fji,1927,1578.0,False
fji,1928,1618.0,False
fji,1929,1658.0,False
fji,1930,1699.0,False
fji,1931,1742.0,False
fji,1932,1785.0,False
fji,1933,1830.0,False
fji,1934,1876.0,False
fji,1935,1923.0,False
fji,1936,1971.0,False
fji,1937,2020.0,False
fji,1938,2070.0,False
fji,1939,2122.0,False
fji,1940,2175.0,False
fji,1941,2230.0,False
fji,1942,2285.0,False
fji,1943,2342.0,False
fji,1944,2401.0,False
fji,1945,2461.0,False
fji,1946,2522.0,False
fji,1947,2585.0,False
fji,1948,2650.0,False
fji,1949,2716.0,False
fji,1950,2784.0,False
fji,1951,2854.0,False
fji,1952,2925.0,False
fji,1953,2998.0,False
fji,1954,3073.0,False
fji,1955,3150.0,False
fji,1956,3229.0,False
fji,1957,3309.0,False
fji,1958,3392.0,False
fji,1959,3477.0,False
fji,1960,3564.0,False
fji,1961,3566.0,False
fji,1962,3569.0,False
fji,1963,3670.0,False
fji,1964,3728.0,False
fji,1965,3523.0,False
fji,1966,3431.0,False
fji,1967,3798.0,False
fji,1968,4009.0,False
fji,1969,4026.0,False
fji,1970,4443.0,False
fji,1971,4651.0,False
fji,1972,4896.0,False
fji,1973,5354.0,False
fji,1974,5384.0,False
fji,1975,5309.0,False
fji,1976,5354.0,False
fji,1977,5569.0,False
fji,1978,5572.0,False
fji,1979,6132.0,False
fji,1980,5905.0,False
fji,1981,6130.0,False
fji,1982,5616.0,False
fji,1983,5260.0,False
fji,1984,5582.0,False
fji,1985,5242.0,False
fji,1986,5596.0,False
fji,1987,5206.0,False
fji,1988,5250.0,False
fji,1989,5631.0,False
fji,1990,5741.0,False
fji,1991,5853.0,False
fji,1992,5968.0,False
fji,1993,6041.0,False
fji,1994,6264.0,False
fji,1995,6344.0,False
fji,1996,6580.0,False
fji,1997,6376.0,False
fji,1998,6406.0,False
fji,1999,6916.0,False
fji,2000,6749.0,False
fji,2001,6835.0,False
fji,2002,7008.0,False
fji,2003,7033.0,False
fji,2004,7360.0,False
fji,2005,7366.0,False
fji,2006,7437.0,False
fji,2007,7310.0,False
fji,2008,7325.0,False
fji,2009,7173.0,False
fji,2010,7131.0,False
fji,2011,7228.0,False
fji,2012,7314.0,False
fji,2013,7498.0,False
fji,2014,7631.0,False
fji,2015,7768.0,False
fji,2016,7907.0,False
fji,2017,8050.0,False
fji,2018,8199.0,False
fji,2019,8353.0,False
fji,2020,8427.171966592627,True
fji,2021,8501.100129844217,True
fji,2022,8574.785291136639,True
fji,2023,8648.228249217618,True
fji,2024,8721.429800209393,True
fra,1800,1923.0,False
fra,1801,1927.0,False
fra,1802,1930.0,False
fra,1803,1934.0,False
fra,1804,1937.0,False
fra,1805,1941.0,False
fra,1806,1944.0,False
fra,1807,1948.0,False
fra,1808,1952.0,False
fra,1809,1955.0,False
fra,1810,1959.0,False
fra,1811,1962.0,False
fra,1812,1966.0,False
fra,1813,1970.0,False
fra,1814,1973.0,False
fra,1815,1977.0,False
fra,1816,1981.0,False
fra,1817,1984.0,False
fra,1818,1988.0,False
fra,1819,1992.0,False
fra,1820,1995.0,False
fra,1821,2119.0,False
fra,1822,1961.0,False
fra,1823,1950.0,False
fra,1824,1902.0,False
fra,1825,1911.0,False
fra,1826,1967.0,False
fra,1827,1976.0,False
fra,1828,1850.0,False
fra,1829,1951.0,False
fra,1830,1911.0,False
fra,1831,1894.0,False
fra,1832,2028.0,False
fra,1833,2023.0,False
fra,1834,1994.0,False
fra,1835,2095.0,False
fra,1836,2131.0,False
fra,1837,2152.0,False
fra,1838,2195.0,False
fra,1839,2156.0,False
fra,1840,2316.0,False
fra,1841,2247.0,False
fra,1842,2199.0,False
fra,1843,2277.0,False
fra,1844,2341.0,False
fra,1845,2420.0,False
fra,1846,2568.0,False
fra,1847,2795.0,False
fra,1848,2177.0,False
fra,1849,2168.0,False
fra,1850,2273.0,False
fra,1851,2230.0,False
fra,1852,2519.0,False
fra,1853,2796.0,False
fra,1854,3130.0,False
fra,1855,3295.0,False
fra,1856,3415.0,False
fra,1857,3292.0,False
fra,1858,3068.0,False
fra,1859,3069.0,False
fra,1860,3263.0,False
fra,1861,3327.0,False
fra,1862,3441.0,False
fra,1863,3532.0,False
fra,1864,3589.0,False
fra,1865,3522.0,False
fra,1866,3664.0,False
fra,1867,3605.0,False
fra,1868,3849.0,False
fra,1869,3609.0,False
fra,1870,3481.0,False
fra,1871,3641.0,False
fra,1872,3833.0,False
fra,1873,3779.0,False
fra,1874,3935.0,False
fra,1875,3854.0,False
fra,1876,3805.0,False
fra,1877,3787.0,False
fra,1878,3574.0,False
fra,1879,3536.0,False
fra,1880,3748.0,False
fra,1881,3987.0,False
fra,1882,4121.0,False
fra,1883,3940.0,False
fra,1884,3733.0,False
fra,1885,3622.0,False
fra,1886,3574.0,False
fra,1887,3602.0,False
fra,1888,3685.0,False
fra,1889,3695.0,False
fra,1890,3830.0,False
fra,1891,3871.0,False
fra,1892,3952.0,False
fra,1893,3802.0,False
fra,1894,4170.0,False
fra,1895,4084.0,False
fra,1896,4212.0,False
fra,1897,4088.0,False
fra,1898,4328.0,False
fra,1899,4479.0,False
fra,1900,4535.0,False
fra,1901,4309.0,False
fra,1902,4254.0,False
fra,1903,4392.0,False
fra,1904,4476.0,False
fra,1905,4587.0,False
fra,1906,4520.0,False
fra,1907,4881.0,False
fra,1908,4860.0,False
fra,1909,5012.0,False
fra,1910,4767.0,False
fra,1911,5250.0,False
fra,1912,5684.0,False
fra,1913,5633.0,False
fra,1914,4722.0,False
fra,1915,4157.0,False
fra,1916,4763.0,False
fra,1917,4717.0,False
fra,1918,4040.0,False
fra,1919,4454.0,False
fra,1920,4758.0,False
fra,1921,4519.0,False
fra,1922,5414.0,False
fra,1923,5665.0,False
fra,1924,6282.0,False
fra,1925,6321.0,False
fra,1926,6532.0,False
fra,1927,6394.0,False
fra,1928,6766.0,False
fra,1929,7336.0,False
fra,1930,7078.0,False
fra,1931,6760.0,False
fra,1932,6163.0,False
fra,1933,6342.0,False
fra,1934,6118.0,False
fra,1935,5964.0,False
fra,1936,6046.0,False
fra,1937,6184.0,False
fra,1938,6027.0,False
fra,1939,6274.0,False
fra,1940,4950.0,False
fra,1941,4787.0,False
fra,1942,4818.0,False
fra,1943,4805.0,False
fra,1944,3678.0,False
fra,1945,4524.0,False
fra,1946,6039.0,False
fra,1947,6360.0,False
fra,1948,7131.0,False
fra,1949,7512.0,False
fra,1950,8065.0,False
fra,1951,8454.0,False
fra,1952,8596.0,False
fra,1953,8769.0,False
fra,1954,9153.0,False
fra,1955,9601.0,False
fra,1956,10060.0,False
fra,1957,10590.0,False
fra,1958,10830.0,False
fra,1959,11050.0,False
fra,1960,11790.0,False
fra,1961,12310.0,False
fra,1962,12910.0,False
fra,1963,13380.0,False
fra,1964,14110.0,False
fra,1965,14660.0,False
fra,1966,15300.0,False
fra,1967,15900.0,False
fra,1968,16450.0,False
fra,1969,17470.0,False
fra,1970,18320.0,False
fra,1971,19020.0,False
fra,1972,19690.0,False
fra,1973,20610.0,False
fra,1974,21110.0,False
fra,1975,20960.0,False
fra,1976,21760.0,False
fra,1977,22370.0,False
fra,1978,23020.0,False
fra,1979,23730.0,False
fra,1980,24040.0,False
fra,1981,24250.0,False
fra,1982,24810.0,False
fra,1983,25240.0,False
fra,1984,25540.0,False
fra,1985,25950.0,False
fra,1986,26480.0,False
fra,1987,26980.0,False
fra,1988,28110.0,False
fra,1989,28940.0,False
fra,1990,29470.0,False
fra,1991,29700.0,False
fra,1992,30020.0,False
fra,1993,29710.0,False
fra,1994,30290.0,False
fra,1995,30810.0,False
fra,1996,31130.0,False
fra,1997,31750.0,False
fra,1998,32750.0,False
fra,1999,33700.0,False
fra,2000,34760.0,False
fra,2001,35190.0,False
fra,2002,35320.0,False
fra,2003,35360.0,False
fra,2004,36080.0,False
fra,2005,36380.0,False
fra,2006,36990.0,False
fra,2007,37630.0,False
fra,2008,37490.0,False
fra,2009,36200.0,False
fra,2010,36730.0,False
fra,2011,37310.0,False
fra,2012,37140.0,False
fra,2013,37070.0,False
fra,2014,37280.0,False
fra,2015,37680.0,False
fra,2016,38150.0,False
fra,2017,38670.0,False
fra,2018,39230.0,False
fra,2019,39800.0,False
fra,2020,40121.64562671107,True
fra,2021,40438.40808214296,True
fra,2022,40750.361501803076,True
fra,2023,41057.578895685685,True
fra,2024,41360.13216535926,True
fsm,1800,545.0,False
fsm,1801,545.3,False
fsm,1802,545.5,False
fsm,1803,545.8,False
fsm,1804,546.0,False
fsm,1805,546.3,False
fsm,1806,546.6,False
fsm,1807,546.8,False
fsm,1808,547.1,False
fsm,1809,547.3,False
fsm,1810,547.6,False
fsm,1811,547.9,False
fsm,1812,548.1,False
fsm,1813,548.4,False
fsm,1814,548.6,False
fsm,1815,548.9,False
fsm,1816,549.2,False
fsm,1817,549.4,False
fsm,1818,549.7,False
fsm,1819,549.9,False
fsm,1820,550.2,False
fsm,1821,550.5,False
fsm,1822,550.7,False
fsm,1823,551.0,False
fsm,1824,551.2,False
fsm,1825,551.5,False
fsm,1826,551.8,False
fsm,1827,552.0,False
fsm,1828,552.3,False
fsm,1829,552.5,False
fsm,1830,552.8,False
fsm,1831,553.1,False
fsm,1832,553.3,False
fsm,1833,553.6,False
fsm,1834,553.9,False
fsm,1835,554.1,False
fsm,1836,554.4,False
fsm,1837,554.6,False
fsm,1838,554.9,False
fsm,1839,555.2,False
fsm,1840,555.4,False
fsm,1841,555.7,False
fsm,1842,556.0,False
fsm,1843,556.2,False
fsm,1844,556.5,False
fsm,1845,556.8,False
fsm,1846,557.0,False
fsm,1847,557.3,False
fsm,1848,557.5,False
fsm,1849,557.8,False
fsm,1850,558.1,False
fsm,1851,558.3,False
fsm,1852,558.6,False
fsm,1853,558.9,False
fsm,1854,559.1,False
fsm,1855,559.4,False
fsm,1856,559.7,False
fsm,1857,559.9,False
fsm,1858,560.2,False
fsm,1859,560.5,False
fsm,1860,560.7,False
fsm,1861,561.0,False
fsm,1862,561.3,False
fsm,1863,561.5,False
fsm,1864,561.8,False
fsm,1865,562.1,False
fsm,1866,562.3,False
fsm,1867,562.6,False
fsm,1868,562.9,False
fsm,1869,563.1,False
fsm,1870,563.4,False
fsm,1871,563.7,False
fsm,1872,563.9,False
fsm,1873,564.2,False
fsm,1874,564.5,False
fsm,1875,564.7,False
fsm,1876,565.0,False
fsm,1877,565.3,False
fsm,1878,565.5,False
fsm,1879,565.8,False
fsm,1880,566.1,False
fsm,1881,566.3,False
fsm,1882,566.6,False
fsm,1883,566.9,False
fsm,1884,567.1,False
fsm,1885,567.4,False
fsm,1886,567.7,False
fsm,1887,568.0,False
fsm,1888,568.2,False
fsm,1889,568.5,False
fsm,1890,568.8,False
fsm,1891,569.0,False
fsm,1892,569.3,False
fsm,1893,569.6,False
fsm,1894,569.8,False
fsm,1895,570.1,False
fsm,1896,570.4,False
fsm,1897,570.7,False
fsm,1898,570.9,False
fsm,1899,571.2,False
fsm,1900,571.5,False
fsm,1901,571.7,False
fsm,1902,572.0,False
fsm,1903,572.3,False
fsm,1904,572.6,False
fsm,1905,572.8,False
fsm,1906,573.1,False
fsm,1907,573.4,False
fsm,1908,573.6,False
fsm,1909,573.9,False
fsm,1910,574.2,False
fsm,1911,574.5,False
fsm,1912,574.7,False
fsm,1913,575.0,False
fsm,1914,586.3,False
fsm,1915,597.9,False
fsm,1916,609.7,False
fsm,1917,621.7,False
fsm,1918,634.0,False
fsm,1919,646.5,False
fsm,1920,659.3,False
fsm,1921,672.3,False
fsm,1922,685.6,False
fsm,1923,699.1,False
fsm,1924,712.9,False
fsm,1925,726.9,False
fsm,1926,741.3,False
fsm,1927,755.9,False
fsm,1928,770.8,False
fsm,1929,786.0,False
fsm,1930,801.5,False
fsm,1931,817.4,False
fsm,1932,833.5,False
fsm,1933,849.9,False
fsm,1934,866.7,False
fsm,1935,883.8,False
fsm,1936,901.2,False
fsm,1937,919.0,False
fsm,1938,937.2,False
fsm,1939,955.7,False
fsm,1940,974.5,False
fsm,1941,993.7,False
fsm,1942,1013.0,False
fsm,1943,1033.0,False
fsm,1944,1054.0,False
fsm,1945,1075.0,False
fsm,1946,1096.0,False
fsm,1947,1117.0,False
fsm,1948,1139.0,False
fsm,1949,1162.0,False
fsm,1950,1185.0,False
fsm,1951,1208.0,False
fsm,1952,1232.0,False
fsm,1953,1256.0,False
fsm,1954,1281.0,False
fsm,1955,1306.0,False
fsm,1956,1332.0,False
fsm,1957,1358.0,False
fsm,1958,1385.0,False
fsm,1959,1413.0,False
fsm,1960,1440.0,False
fsm,1961,1469.0,False
fsm,1962,1498.0,False
fsm,1963,1527.0,False
fsm,1964,1558.0,False
fsm,1965,1588.0,False
fsm,1966,1620.0,False
fsm,1967,1652.0,False
fsm,1968,1684.0,False
fsm,1969,1717.0,False
fsm,1970,1751.0,False
fsm,1971,1772.0,False
fsm,1972,1786.0,False
fsm,1973,2392.0,False
fsm,1974,2751.0,False
fsm,1975,2724.0,False
fsm,1976,2681.0,False
fsm,1977,2674.0,False
fsm,1978,2737.0,False
fsm,1979,2703.0,False
fsm,1980,2426.0,False
fsm,1981,2573.0,False
fsm,1982,2424.0,False
fsm,1983,2397.0,False
fsm,1984,2234.0,False
fsm,1985,2533.0,False
fsm,1986,2667.0,False
fsm,1987,2659.0,False
fsm,1988,2758.0,False
fsm,1989,2716.0,False
fsm,1990,2763.0,False
fsm,1991,2894.0,False
fsm,1992,2933.0,False
fsm,1993,3094.0,False
fsm,1994,3016.0,False
fsm,1995,3185.0,False
fsm,1996,3063.0,False
fsm,1997,2873.0,False
fsm,1998,2966.0,False
fsm,1999,3018.0,False
fsm,2000,3167.0,False
fsm,2001,3230.0,False
fsm,2002,3256.0,False
fsm,2003,3320.0,False
fsm,2004,3220.0,False
fsm,2005,3301.0,False
fsm,2006,3312.0,False
fsm,2007,3262.0,False
fsm,2008,3197.0,False
fsm,2009,3243.0,False
fsm,2010,3337.0,False
fsm,2011,3412.0,False
fsm,2012,3421.0,False
fsm,2013,3448.0,False
fsm,2014,3475.0,False
fsm,2015,3499.0,False
fsm,2016,3523.0,False
fsm,2017,3546.0,False
fsm,2018,3568.0,False
fsm,2019,3588.0,False
fsm,2020,3592.1247822444943,True
fsm,2021,3593.40166048092,True
fsm,2022,3593.7969342030256,True
fsm,2023,3593.919296156523,True
fsm,2024,3593.957174838627,True
gab,1800,410.8,False
gab,1801,410.8,False
gab,1802,410.8,False
gab,1803,410.8,False
gab,1804,410.8,False
gab,1805,410.8,False
gab,1806,410.8,False
gab,1807,410.8,False
gab,1808,410.8,False
gab,1809,410.8,False
gab,1810,410.8,False
gab,1811,410.8,False
gab,1812,410.8,False
gab,1813,410.8,False
gab,1814,410.8,False
gab,1815,410.8,False
gab,1816,410.8,False
gab,1817,410.8,False
gab,1818,410.8,False
gab,1819,410.8,False
gab,1820,410.8,False
gab,1821,410.8,False
gab,1822,410.8,False
gab,1823,410.8,False
gab,1824,410.8,False
gab,1825,410.8,False
gab,1826,410.8,False
gab,1827,410.8,False
gab,1828,410.8,False
gab,1829,410.8,False
gab,1830,410.8,False
gab,1831,410.8,False
gab,1832,410.8,False
gab,1833,410.8,False
gab,1834,410.8,False
gab,1835,410.8,False
gab,1836,410.8,False
gab,1837,410.8,False
gab,1838,410.8,False
gab,1839,410.8,False
gab,1840,410.8,False
gab,1841,410.8,False
gab,1842,410.8,False
gab,1843,410.8,False
gab,1844,410.8,False
gab,1845,410.8,False
gab,1846,410.8,False
gab,1847,410.8,False
gab,1848,410.8,False
gab,1849,410.8,False
gab,1850,410.8,False
gab,1851,410.8,False
gab,1852,410.8,False
gab,1853,410.8,False
gab,1854,410.8,False
gab,1855,410.8,False
gab,1856,410.8,False
gab,1857,410.8,False
gab,1858,410.8,False
gab,1859,410.8,False
gab,1860,410.8,False
gab,1861,410.8,False
gab,1862,410.8,False
gab,1863,410.8,False
gab,1864,410.8,False
gab,1865,410.8,False
gab,1866,410.8,False
gab,1867,410.8,False
gab,1868,410.8,False
gab,1869,410.8,False
gab,1870,410.8,False
gab,1871,410.8,False
gab,1872,410.8,False
gab,1873,410.8,False
gab,1874,410.8,False
gab,1875,410.8,False
gab,1876,410.8,False
gab,1877,410.8,False
gab,1878,410.8,False
gab,1879,410.8,False
gab,1880,410.8,False
gab,1881,410.8,False
gab,1882,410.8,False
gab,1883,410.8,False
gab,1884,410.8,False
gab,1885,410.8,False
gab,1886,410.8,False
gab,1887,410.8,False
gab,1888,410.8,False
gab,1889,410.8,False
gab,1890,410.8,False
gab,1891,410.8,False
gab,1892,410.8,False
gab,1893,410.8,False
gab,1894,410.8,False
gab,1895,410.8,False
gab,1896,410.8,False
gab,1897,410.8,False
gab,1898,410.8,False
gab,1899,410.8,False
gab,1900,410.8,False
gab,1901,412.4,False
gab,1902,414.1,False
gab,1903,415.7,False
gab,1904,417.4,False
gab,1905,419.0,False
gab,1906,420.7,False
gab,1907,422.4,False
gab,1908,424.1,False
gab,1909,425.7,False
gab,1910,427.4,False
gab,1911,429.1,False
gab,1912,430.8,False
gab,1913,432.6,False
gab,1914,434.3,False
gab,1915,436.0,False
gab,1916,437.7,False
gab,1917,439.5,False
gab,1918,441.2,False
gab,1919,443.0,False
gab,1920,444.7,False
gab,1921,446.5,False
gab,1922,448.3,False
gab,1923,450.1,False
gab,1924,451.9,False
gab,1925,453.7,False
gab,1926,455.5,False
gab,1927,457.3,False
gab,1928,459.1,False
gab,1929,460.9,False
gab,1930,462.7,False
gab,1931,464.6,False
gab,1932,466.4,False
gab,1933,468.3,False
gab,1934,470.2,False
gab,1935,472.0,False
gab,1936,473.9,False
gab,1937,475.8,False
gab,1938,477.7,False
gab,1939,479.6,False
gab,1940,481.5,False
gab,1941,483.4,False
gab,1942,485.3,False
gab,1943,487.2,False
gab,1944,489.2,False
gab,1945,491.1,False
gab,1946,493.1,False
gab,1947,495.0,False
gab,1948,497.0,False
gab,1949,499.0,False
gab,1950,501.0,False
gab,1951,536.9,False
gab,1952,575.5,False
gab,1953,616.8,False
gab,1954,661.0,False
gab,1955,708.5,False
gab,1956,759.3,False
gab,1957,813.8,False
gab,1958,872.3,False
gab,1959,934.9,False
gab,1960,1002.0,False
gab,1961,1138.0,False
gab,1962,1291.0,False
gab,1963,1466.0,False
gab,1964,1665.0,False
gab,1965,1890.0,False
gab,1966,1790.0,False
gab,1967,2134.0,False
gab,1968,2252.0,False
gab,1969,2506.0,False
gab,1970,3018.0,False
gab,1971,3728.0,False
gab,1972,3948.0,False
gab,1973,5295.0,False
gab,1974,11510.0,False
gab,1975,11360.0,False
gab,1976,13520.0,False
gab,1977,12760.0,False
gab,1978,13860.0,False
gab,1979,14890.0,False
gab,1980,16740.0,False
gab,1981,16570.0,False
gab,1982,14770.0,False
gab,1983,15820.0,False
gab,1984,15110.0,False
gab,1985,13510.0,False
gab,1986,10560.0,False
gab,1987,9438.0,False
gab,1988,8629.0,False
gab,1989,11300.0,False
gab,1990,10940.0,False
gab,1991,11410.0,False
gab,1992,10550.0,False
gab,1993,10150.0,False
gab,1994,10600.0,False
gab,1995,10580.0,False
gab,1996,11460.0,False
gab,1997,9352.0,False
gab,1998,7909.0,False
gab,1999,8569.0,False
gab,2000,10370.0,False
gab,2001,9583.0,False
gab,2002,9271.0,False
gab,2003,9956.0,False
gab,2004,11110.0,False
gab,2005,14890.0,False
